Reaction	Glucose	Glucose - Chemostat
R_SS0382	0.0	0.0
R_SS0383	0.0	0.0
R_SS0384	0.0	0.0
R_SS0385	0.0009345871970439407	0.0009345871970439407
R_SS0386	0.0	0.0
R_SS0387	0.0008496247245854007	0.0008496247245854007
R_SS0388	0.0	0.0
R_SS0389	0.11193425483966292	0.11193425483966292
R_SS0390	0.0019541368665464214	0.0019541368665464214
R_SS0391	0.0	0.0
R_SS0392	0.1793094954992852	0.1793094954992852
R_SS0393	0.0	0.0
R_SS0394	0.0	0.0
R_SS0395	0.1743816720966899	0.1743816720966899
R_SS0396	0.0	0.0
R_SS0397	0.0	0.0
R_SS0398	0.0	0.0
R_SS0399	0.0	0.0
R_SS0400	0.0	0.0
R_SS0401	0.0	0.0
R_SS0402	0.0	0.0
R_SS0403	0.0	0.0
R_SS0404	0.0	0.0
R_SS0405	0.0	0.0
R_SS0406	0.0	0.0
R_SS0407	0.15246135420238655	0.15246135420238655
R_SS0408	0.0	0.0
R_SS0409	0.0	0.0
R_SS0410	0.0	0.0
R_SS0411	0.0	0.0
R_SS0412	0.0	0.0
R_SS0413	0.0	0.0
R_SS0414	0.0	0.0
R_SS0415	0.0	0.0
R_SS0416	0.11371846676129226	0.11371846676129226
R_SS0417	0.0	0.0
R_SS0418	0.0	0.0
R_SS0419	0.0	0.0
R_SS0420	0.0	0.0
R_SS0421	0.11278387956424832	0.11278387956424832
R_SS0422	0.0	0.0
R_SS0423	0.0	0.0
R_SS0424	0.11193425483966292	0.11193425483966292
R_SS0425	0.0	0.0
R_SS0426	0.0	0.0
R_SS0427	0.11193425483966292	0.11193425483966292
R_SS0428	0.0	0.0
R_SS0429	0.0	0.0
R_SS0430	0.19264860367527603	0.19264860367527603
R_SS0431	0.0	0.0
R_SS0432	0.0	0.0
R_SS0433	0.0	0.0
R_SS0434	0.19069446680872956	0.19069446680872956
R_SS0435	0.1890801798320173	0.1890801798320173
R_SS0436	0.0	0.0
R_SS0437	0.0	0.0
R_SS0438	0.961369152015055	0.961369152015055
R_SS0439	0.004247234280153744	0.004247234280153744
R_SS0440	0.004247234280153744	0.004247234280153744
