Reaction	Acetate	Fructose	Galactose	Gluconate	Glucose	Glycerol	Pyruvate	Succinate
R_PGP181abcpp	0.0008533842403743	0.0008533842403743	0.0008533842403743	0.0008533842403743	0.0008533842403743	0.0008533842403743	0.0008533842403743	0.0008533842403743
R_PLIPA1E181pp	-3.731552975801741e-06	-3.731552975801741e-06	-3.731552975801741e-06	-3.731552975801741e-06	-3.731552975801741e-06	-3.731552975801741e-06	-3.731552975801741e-06	-3.731552975801741e-06
R_PGPP120	-4.006964272770244e-05	-4.006964272770244e-05	-4.006964272770244e-05	-4.006964272770244e-05	-4.006964272770244e-05	-4.006964272770244e-05	-4.006964272770244e-05	-4.006964272770244e-05
R_LSERDHr	4.006964272770244e-05	4.006964272770244e-05	4.006964272770244e-05	4.006964272770244e-05	4.006964272770244e-05	4.006964272770244e-05	4.006964272770244e-05	4.006964272770244e-05
R_PGPP120pp	-6.545286397037324e-06	-6.545286397037324e-06	-6.545286397037324e-06	-6.545286397037324e-06	-6.545286397037324e-06	-6.545286397037324e-06	-6.545286397037324e-06	-6.545286397037324e-06
R_PGPP140	6.5452863970366735e-06	6.5452863970366735e-06	6.5452863970366735e-06	6.5452863970366735e-06	6.5452863970366735e-06	6.5452863970366735e-06	6.5452863970366735e-06	6.5452863970366735e-06
R_PLIPA1G120pp	-0.0287971514552164	-0.0287971514552164	-0.0287971514552164	-0.0287971514552164	-0.0287971514552164	-0.0287971514552164	-0.0287971514552164	-0.0287971514552164
R_PLIPA1G140pp	0.0287971514552164	0.0287971514552164	0.0287971514552164	0.0287971514552164	0.0287971514552164	0.0287971514552164	0.0287971514552164	0.0287971514552164
R_PLIPA1G141pp	-3.4407657645235765e-06	-3.4407657645235765e-06	-3.4407657645235765e-06	-3.4407657645235765e-06	-3.4407657645235765e-06	-3.4407657645235765e-06	-3.4407657645235765e-06	-3.4407657645235765e-06
R_PLIPA1G160pp	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811
R_PLIPA1G161pp	0.0072695528187015	0.0072695528187015	0.0072695528187015	0.0072695528187015	0.0072695528187015	0.0072695528187015	0.0072695528187015	0.0072695528187015
R_PGPP140pp	-0.0072695528187015	-0.0072695528187015	-0.0072695528187015	-0.0072695528187015	-0.0072695528187015	-0.0072695528187015	-0.0072695528187015	-0.0072695528187015
R_PGPP141	-5.192073285324207e-06	-5.192073285324207e-06	-5.192073285324207e-06	-5.192073285324207e-06	-5.192073285324207e-06	-5.192073285324207e-06	-5.192073285324207e-06	-5.192073285324207e-06
R_PGPP141pp	5.1920732853237735e-06	5.1920732853237735e-06	5.1920732853237735e-06	5.1920732853237735e-06	5.1920732853237735e-06	5.1920732853237735e-06	5.1920732853237735e-06	5.1920732853237735e-06
R_PLIPA1G180pp	-0.0048080149388521	-0.0048080149388521	-0.0048080149388521	-0.0048080149388521	-0.0048080149388521	-0.0048080149388521	-0.0048080149388521	-0.0048080149388521
R_PLIPA1G181pp	0.0048080149388521	0.0048080149388521	0.0048080149388521	0.0048080149388521	0.0048080149388521	0.0048080149388521	0.0048080149388521	0.0048080149388521
R_PLIPA2A120pp	-4.8845669195234e-06	-4.8845669195234e-06	-4.8845669195234e-06	-4.8845669195234e-06	-4.8845669195234e-06	-4.8845669195234e-06	-4.8845669195234e-06	-4.8845669195234e-06
R_PLIPA2A140pp	4.884566919522099e-06	4.884566919522099e-06	4.884566919522099e-06	4.884566919522099e-06	4.884566919522099e-06	4.884566919522099e-06	4.884566919522099e-06	4.884566919522099e-06
R_PGPP160	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811
R_PGPP160pp	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811
R_PGPP161	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19
R_PLIPA2A141pp	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19
R_LYSDC	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811
R_PLIPA2A160pp	-0.0040176773331318	-0.0040176773331318	-0.0040176773331318	-0.0040176773331318	-0.0040176773331318	-0.0040176773331318	-0.0040176773331318	-0.0040176773331318
R_PLIPA2A161pp	0.0040176773331318	0.0040176773331318	0.0040176773331318	0.0040176773331318	0.0040176773331318	0.0040176773331318	0.0040176773331318	0.0040176773331318
R_PLIPA2A180pp	-0.0001622524280901	-0.0001622524280901	-0.0001622524280901	-0.0001622524280901	-0.0001622524280901	-0.0001622524280901	-0.0001622524280901	-0.0001622524280901
R_PLIPA2A181pp	0.0001622524280901	0.0001622524280901	0.0001622524280901	0.0001622524280901	0.0001622524280901	0.0001622524280901	0.0001622524280901	0.0001622524280901
R_PGPP161pp	-0.0004001163458538	-0.0004001163458538	-0.0004001163458538	-0.0004001163458538	-0.0004001163458538	-0.0004001163458538	-0.0004001163458538	-0.0004001163458538
R_PGPP180	0.0008407526341404	0.0008407526341404	0.0008407526341404	0.0008407526341404	0.0008407526341404	0.0008407526341404	0.0008407526341404	0.0008407526341404
R_PGPP180pp	0.0060693610412827	0.0060693610412827	0.0060693610412827	0.0060693610412827	0.0060693610412827	0.0060693610412827	0.0060693610412827	0.0060693610412827
R_PGPP181	-0.0060693610412827	-0.0060693610412827	-0.0060693610412827	-0.0060693610412827	-0.0060693610412827	-0.0060693610412827	-0.0060693610412827	-0.0060693610412827
R_PGPP181pp	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811	0.0008406775763811
R_PLIPA2E120pp	0.0336068999165496	0.0336068999165496	0.0336068999165496	0.0336068999165496	0.0336068999165496	0.0336068999165496	0.0336068999165496	0.0336068999165496
R_LYSTRS	-0.0336068999165496	-0.0336068999165496	-0.0336068999165496	-0.0336068999165496	-0.0336068999165496	-0.0336068999165496	-0.0336068999165496	-0.0336068999165496
R_PLIPA2E140pp	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811	-0.0008406775763811
R_PLIPA2E141pp	-2.024266250760234e-05	-2.024266250760234e-05	-2.024266250760234e-05	-2.024266250760234e-05	-2.024266250760234e-05	-2.024266250760234e-05	-2.024266250760234e-05	-2.024266250760234e-05
R_PGSA120	2.0242662507603855e-05	2.0242662507603855e-05	2.0242662507603855e-05	2.0242662507603855e-05	2.0242662507603855e-05	2.0242662507603855e-05	2.0242662507603855e-05	2.0242662507603855e-05
R_PGSA140	0.0245767755014619	0.0245767755014619	0.0245767755014619	0.0245767755014619	0.0245767755014619	0.0245767755014619	0.0245767755014619	0.0245767755014619
R_LYSabcpp	-0.0245767755014619	-0.0245767755014619	-0.0245767755014619	-0.0245767755014619	-0.0245767755014619	-0.0245767755014619	-0.0245767755014619	-0.0245767755014619
R_PGSA141	2.3849868564773755e-05	2.3849868564773755e-05	2.3849868564773755e-05	2.3849868564773755e-05	2.3849868564773755e-05	2.3849868564773755e-05	2.3849868564773755e-05	2.3849868564773755e-05
R_PGSA160	-2.3849868564773755e-05	-2.3849868564773755e-05	-2.3849868564773755e-05	-2.3849868564773755e-05	-2.3849868564773755e-05	-2.3849868564773755e-05	-2.3849868564773755e-05	-2.3849868564773755e-05
R_PGSA161	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19	-6.505213034913028e-19
R_PGSA180	-1.0842021724855044e-18	-1.0842021724855044e-18	-1.0842021724855044e-18	-1.0842021724855044e-18	-1.0842021724855044e-18	-1.0842021724855044e-18	-1.0842021724855044e-18	-1.0842021724855044e-18
R_PGSA181	-0.008732514955963	-0.008732514955963	-0.008732514955963	-0.008732514955963	-0.008732514955963	-0.008732514955963	-0.008732514955963	-0.008732514955963
R_PHEMEabcpp	0.008732514955963	0.008732514955963	0.008732514955963	0.008732514955963	0.008732514955963	0.008732514955963	0.008732514955963	0.008732514955963
R_PLIPA2E160pp	-1.002461656578169e-05	-1.002461656578169e-05	-1.002461656578169e-05	-1.002461656578169e-05	-1.002461656578169e-05	-1.002461656578169e-05	-1.002461656578169e-05	-1.002461656578169e-05
R_PLIPA2E161pp	1.0024616565780823e-05	1.0024616565780823e-05	1.0024616565780823e-05	1.0024616565780823e-05	1.0024616565780823e-05	1.0024616565780823e-05	1.0024616565780823e-05	1.0024616565780823e-05
R_PLIPA2E180pp	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19	6.505213034913028e-19
R_PLIPA2E181pp	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19	8.673617379884035e-19
R_PLIPA2G120pp	-5.346656606745577e-06	-5.346656606745577e-06	-5.346656606745577e-06	-5.346656606745577e-06	-5.346656606745577e-06	-5.346656606745577e-06	-5.346656606745577e-06	-5.346656606745577e-06
R_PLIPA2G140pp	5.346656606744927e-06	5.346656606744927e-06	5.346656606744927e-06	5.346656606744927e-06	5.346656606744927e-06	5.346656606744927e-06	5.346656606744927e-06	5.346656606744927e-06
R_PLIPA2G141pp	-0.0092507775958661	-0.0092507775958661	-0.0092507775958661	-0.0092507775958661	-0.0092507775958661	-0.0092507775958661	-0.0092507775958661	-0.0092507775958661
R_PLIPA2G160pp	0.0092507775958661	0.0092507775958661	0.0092507775958661	0.0092507775958661	0.0092507775958661	0.0092507775958661	0.0092507775958661	0.0092507775958661
R_PLIPA2G161pp	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05
R_PLIPA2G180pp	-1.797607214698159e-05	-1.797607214698159e-05	-1.797607214698159e-05	-1.797607214698159e-05	-1.797607214698159e-05	-1.797607214698159e-05	-1.797607214698159e-05	-1.797607214698159e-05
R_PHEMEtiex	-0.0024152736724308	-0.0024152736724308	-0.0024152736724308	-0.0024152736724308	-0.0024152736724308	-0.0024152736724308	-0.0024152736724308	-0.0024152736724308
R_PHETA1	-1.3686636445042885e-05	-1.3686636445042885e-05	-1.3686636445042885e-05	-1.3686636445042885e-05	-1.3686636445042885e-05	-1.3686636445042885e-05	-1.3686636445042885e-05	-1.3686636445042885e-05
R_PHETRS	1.3686636445043752e-05	1.3686636445043752e-05	1.3686636445043752e-05	1.3686636445043752e-05	1.3686636445043752e-05	1.3686636445043752e-05	1.3686636445043752e-05	1.3686636445043752e-05
R_PLIPA2G181pp	-9.21974996789534e-05	-9.21974996789534e-05	-9.21974996789534e-05	-9.21974996789534e-05	-9.21974996789534e-05	-9.21974996789534e-05	-9.21974996789534e-05	-9.21974996789534e-05
R_LYSt2pp	9.219749967895384e-05	9.219749967895384e-05	9.219749967895384e-05	9.219749967895384e-05	9.219749967895384e-05	9.219749967895384e-05	9.219749967895384e-05	9.219749967895384e-05
R_PMANM	-3.327489355378502e-06	-3.327489355378502e-06	-3.327489355378502e-06	-3.327489355378502e-06	-3.327489355378502e-06	-3.327489355378502e-06	-3.327489355378502e-06	-3.327489355378502e-06
R_PMDPHT	3.3274893553776348e-06	3.3274893553776348e-06	3.3274893553776348e-06	3.3274893553776348e-06	3.3274893553776348e-06	3.3274893553776348e-06	3.3274893553776348e-06	3.3274893553776348e-06
R_PMEACPE	-1.55872658526002e-05	-1.55872658526002e-05	-1.55872658526002e-05	-1.55872658526002e-05	-1.55872658526002e-05	-1.55872658526002e-05	-1.55872658526002e-05	-1.55872658526002e-05
R_PHEt2rpp	1.5587265852601718e-05	1.5587265852601718e-05	1.5587265852601718e-05	1.5587265852601718e-05	1.5587265852601718e-05	1.5587265852601718e-05	1.5587265852601718e-05	1.5587265852601718e-05
R_PHEtex	5.499921757626345e-07	5.499921757626345e-07	5.499921757626345e-07	5.499921757626345e-07	5.499921757626345e-07	5.499921757626345e-07	5.499921757626345e-07	5.499921757626345e-07
R_PHYTSpp	4.590802460021888e-06	4.590802460021888e-06	4.590802460021888e-06	4.590802460021888e-06	4.590802460021888e-06	4.590802460021888e-06	4.590802460021888e-06	4.590802460021888e-06
R_PIt2rpp	-4.590802460022105e-06	-4.590802460022105e-06	-4.590802460022105e-06	-4.590802460022105e-06	-4.590802460022105e-06	-4.590802460022105e-06	-4.590802460022105e-06	-4.590802460022105e-06
R_PMPK	-3.6455616520339456e-11	-3.6455616520339456e-11	-3.6455616520339456e-11	-3.6455616520339456e-11	-3.6455616520339456e-11	-3.6455616520339456e-11	-3.6455616520339456e-11	-3.6455616520339456e-11
R_PNTK	3.6455617170860766e-11	3.6455617170860766e-11	3.6455617170860766e-11	3.6455617170860766e-11	3.6455617170860766e-11	3.6455617170860766e-11	3.6455617170860766e-11	3.6455617170860766e-11
R_PItex	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19	4.336808689942019e-19
R_LYSt3pp	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05	2.5541505395451853e-05
R_PIuabcpp	0.0445722578574981	0.0445722578574981	0.0445722578574981	0.0445722578574981	0.0445722578574981	0.0445722578574981	0.0445722578574981	0.0445722578574981
R_PLIPA1A120pp	-0.0445722578574981	-0.0445722578574981	-0.0445722578574981	-0.0445722578574981	-0.0445722578574981	-0.0445722578574981	-0.0445722578574981	-0.0445722578574981
R_PLIPA1A140pp	-7.990498510192798e-06	-7.990498510192798e-06	-7.990498510192798e-06	-7.990498510192798e-06	-7.990498510192798e-06	-7.990498510192798e-06	-7.990498510192798e-06	-7.990498510192798e-06
R_PLIPA1A141pp	7.990498510193015e-06	7.990498510193015e-06	7.990498510193015e-06	7.990498510193015e-06	7.990498510193015e-06	7.990498510193015e-06	7.990498510193015e-06	7.990498510193015e-06
R_PLIPA1A160pp	-0.0070571788702026	-0.0070571788702026	-0.0070571788702026	-0.0070571788702026	-0.0070571788702026	-0.0070571788702026	-0.0070571788702026	-0.0070571788702026
R_PNTOt4pp	0.0070571788702026	0.0070571788702026	0.0070571788702026	0.0070571788702026	0.0070571788702026	0.0070571788702026	0.0070571788702026	0.0070571788702026
R_PNTOtex	-4.24113944268471e-06	-4.24113944268471e-06	-4.24113944268471e-06	-4.24113944268471e-06	-4.24113944268471e-06	-4.24113944268471e-06	-4.24113944268471e-06	-4.24113944268471e-06
R_POAACR	4.24113944268471e-06	4.24113944268471e-06	4.24113944268471e-06	4.24113944268471e-06	4.24113944268471e-06	4.24113944268471e-06	4.24113944268471e-06	4.24113944268471e-06
R_POR5	-9.758059525562333e-06	-9.758059525562333e-06	-9.758059525562333e-06	-9.758059525562333e-06	-9.758059525562333e-06	-9.758059525562333e-06	-9.758059525562333e-06	-9.758059525562333e-06
R_POX	9.75805952556255e-06	9.75805952556255e-06	9.75805952556255e-06	9.75805952556255e-06	9.75805952556255e-06	9.75805952556255e-06	9.75805952556255e-06	9.75805952556255e-06
R_PPA	-0.0072628641188721	-0.0072628641188721	-0.0072628641188721	-0.0072628641188721	-0.0072628641188721	-0.0072628641188721	-0.0072628641188721	-0.0072628641188721
R_PPA2	0.0072628641188721	0.0072628641188721	0.0072628641188721	0.0072628641188721	0.0072628641188721	0.0072628641188721	0.0072628641188721	0.0072628641188721
R_PPAKr	-4.924115669133243e-06	-4.924115669133243e-06	-4.924115669133243e-06	-4.924115669133243e-06	-4.924115669133243e-06	-4.924115669133243e-06	-4.924115669133243e-06	-4.924115669133243e-06
R_PLIPA1A161pp	4.924115669133243e-06	4.924115669133243e-06	4.924115669133243e-06	4.924115669133243e-06	4.924115669133243e-06	4.924115669133243e-06	4.924115669133243e-06	4.924115669133243e-06
R_PLIPA1A180pp	-0.0072643635917765	-0.0072643635917765	-0.0072643635917765	-0.0072643635917765	-0.0072643635917765	-0.0072643635917765	-0.0072643635917765	-0.0072643635917765
R_PLIPA1A181pp	0.0072643635917765	0.0072643635917765	0.0072643635917765	0.0072643635917765	0.0072643635917765	0.0072643635917765	0.0072643635917765	0.0072643635917765
R_PPALtex	-1.0152122366035958e-05	-1.0152122366035958e-05	-1.0152122366035958e-05	-1.0152122366035958e-05	-1.0152122366035958e-05	-1.0152122366035958e-05	-1.0152122366035958e-05	-1.0152122366035958e-05
R_PPALtpp	1.0152122366036177e-05	1.0152122366036177e-05	1.0152122366036177e-05	1.0152122366036177e-05	1.0152122366036177e-05	1.0152122366036177e-05	1.0152122366036177e-05	1.0152122366036177e-05
R_PLIPA1E120pp	-1.332002966390462e-05	-1.332002966390462e-05	-1.332002966390462e-05	-1.332002966390462e-05	-1.332002966390462e-05	-1.332002966390462e-05	-1.332002966390462e-05	-1.332002966390462e-05
R_PPAt4pp	1.3320029663904838e-05	1.3320029663904838e-05	1.3320029663904838e-05	1.3320029663904838e-05	1.3320029663904838e-05	1.3320029663904838e-05	1.3320029663904838e-05	1.3320029663904838e-05
R_PPAtex	0.0001007909690096	0.0001007909690096	0.0001007909690096	0.0001007909690096	0.0001007909690096	0.0001007909690096	0.0001007909690096	0.0001007909690096
R_PPBNGS	-0.0001007909690096	-0.0001007909690096	-0.0001007909690096	-0.0001007909690096	-0.0001007909690096	-0.0001007909690096	-0.0001007909690096	-0.0001007909690096
R_PPC	-4.7949275325464506e-06	-4.7949275325464506e-06	-4.7949275325464506e-06	-4.7949275325464506e-06	-4.7949275325464506e-06	-4.7949275325464506e-06	-4.7949275325464506e-06	-4.7949275325464506e-06
R_PLIPA1E140pp	4.794927532546559e-06	4.794927532546559e-06	4.794927532546559e-06	4.794927532546559e-06	4.794927532546559e-06	4.794927532546559e-06	4.794927532546559e-06	4.794927532546559e-06
R_PLIPA1E141pp	-0.0094299614857277	-0.0094299614857277	-0.0094299614857277	-0.0094299614857277	-0.0094299614857277	-0.0094299614857277	-0.0094299614857277	-0.0094299614857277
R_PLIPA1E160pp	0.0094299614857277	0.0094299614857277	0.0094299614857277	0.0094299614857277	0.0094299614857277	0.0094299614857277	0.0094299614857277	0.0094299614857277
R_PLIPA1E161pp	-0.0067177042739343	-0.0067177042739343	-0.0067177042739343	-0.0067177042739343	-0.0067177042739343	-0.0067177042739343	-0.0067177042739343	-0.0067177042739343
R_PLIPA1E180pp	0.0067177042739343	0.0067177042739343	0.0067177042739343	0.0067177042739343	0.0067177042739343	0.0067177042739343	0.0067177042739343	0.0067177042739343
R_PPCDC	-0.0072584208905503	-0.0072584208905503	-0.0072584208905503	-0.0072584208905503	-0.0072584208905503	-0.0072584208905503	-0.0072584208905503	-0.0072584208905503
R_PPCK	0.0072584208905503	0.0072584208905503	0.0072584208905503	0.0072584208905503	0.0072584208905503	0.0072584208905503	0.0072584208905503	0.0072584208905503
R_PYDXtex	-0.0080706051136226	-0.0080706051136226	-0.0080706051136226	-0.0080706051136226	-0.0080706051136226	-0.0080706051136226	-0.0080706051136226	-0.0080706051136226
R_PPCSCT	0.0080706051136226	0.0080706051136226	0.0080706051136226	0.0080706051136226	0.0080706051136226	0.0080706051136226	0.0080706051136226	0.0080706051136226
R_PPGPPDP	-2.187933225420184e-06	-2.187933225420184e-06	-2.187933225420184e-06	-2.187933225420184e-06	-2.187933225420184e-06	-2.187933225420184e-06	-2.187933225420184e-06	-2.187933225420184e-06
R_PPK2	2.1879332254172946e-06	2.1879332254172946e-06	2.1879332254172946e-06	2.1879332254172946e-06	2.1879332254172946e-06	2.1879332254172946e-06	2.1879332254172946e-06	2.1879332254172946e-06
R_PPK	-3.691411676123857e-06	-3.691411676123857e-06	-3.691411676123857e-06	-3.691411676123857e-06	-3.691411676123857e-06	-3.691411676123857e-06	-3.691411676123857e-06	-3.691411676123857e-06
R_PPM	3.691411676124507e-06	3.691411676124507e-06	3.691411676124507e-06	3.691411676124507e-06	3.691411676124507e-06	3.691411676124507e-06	3.691411676124507e-06	3.691411676124507e-06
R_PPM2	-2.711890193261845e-06	-2.711890193261845e-06	-2.711890193261845e-06	-2.711890193261845e-06	-2.711890193261845e-06	-2.711890193261845e-06	-2.711890193261845e-06	-2.711890193261845e-06
R_PPNCL2	2.7118901932617503e-06	2.7118901932617503e-06	2.7118901932617503e-06	2.7118901932617503e-06	2.7118901932617503e-06	2.7118901932617503e-06	2.7118901932617503e-06	2.7118901932617503e-06
R_PPND	-0.000402786321118	-0.000402786321118	-0.000402786321118	-0.000402786321118	-0.000402786321118	-0.000402786321118	-0.000402786321118	-0.000402786321118
R_PPNDH	0.000402786321118	0.000402786321118	0.000402786321118	0.000402786321118	0.000402786321118	0.000402786321118	0.000402786321118	0.000402786321118
R_PPPGO	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05	1.7976072146982025e-05
R_PPPGO3	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05	-1.797607214698246e-05
R_PPPNDO	0.0088501481059576	0.0088501481059576	0.0088501481059576	0.0088501481059576	0.0088501481059576	0.0088501481059576	0.0088501481059576	0.0088501481059576
R_PPPNt2rpp	-0.0088501481059576	-0.0088501481059576	-0.0088501481059576	-0.0088501481059576	-0.0088501481059576	-0.0088501481059576	-0.0088501481059576	-0.0088501481059576
R_PPPNtex	-2.3930379829222026e-06	-2.3930379829222026e-06	-2.3930379829222026e-06	-2.3930379829222026e-06	-2.3930379829222026e-06	-2.3930379829222026e-06	-2.3930379829222026e-06	-2.3930379829222026e-06
R_PPS	2.393037982923504e-06	2.393037982923504e-06	2.393037982923504e-06	2.393037982923504e-06	2.393037982923504e-06	2.393037982923504e-06	2.393037982923504e-06	2.393037982923504e-06
R_PPTHpp	-9.873730330497814e-05	-9.873730330497814e-05	-9.873730330497814e-05	-9.873730330497814e-05	-9.873730330497814e-05	-9.873730330497814e-05	-9.873730330497814e-05	-9.873730330497814e-05
R_PPTtex	9.873730330497728e-05	9.873730330497728e-05	9.873730330497728e-05	9.873730330497728e-05	9.873730330497728e-05	9.873730330497728e-05	9.873730330497728e-05	9.873730330497728e-05
R_PRAGSr	-3.2033876706666357e-06	-3.2033876706666357e-06	-3.2033876706666357e-06	-3.2033876706666357e-06	-3.2033876706666357e-06	-3.2033876706666357e-06	-3.2033876706666357e-06	-3.2033876706666357e-06
R_PRAIS	3.2033876706663e-06	3.2033876706663e-06	3.2033876706663e-06	3.2033876706663e-06	3.2033876706663e-06	3.2033876706663e-06	3.2033876706663e-06	3.2033876706663e-06
R_PRAIi	-2.4201280163186224e-06	-2.4201280163186224e-06	-2.4201280163186224e-06	-2.4201280163186224e-06	-2.4201280163186224e-06	-2.4201280163186224e-06	-2.4201280163186224e-06	-2.4201280163186224e-06
R_PRAMPC	2.4201280163198806e-06	2.4201280163198806e-06	2.4201280163198806e-06	2.4201280163198806e-06	2.4201280163198806e-06	2.4201280163198806e-06	2.4201280163198806e-06	2.4201280163198806e-06
R_PRASCSi	-0.0180753725274987	-0.0180753725274987	-0.0180753725274987	-0.0180753725274987	-0.0180753725274987	-0.0180753725274987	-0.0180753725274987	-0.0180753725274987
R_PRATPP	0.0180753725274987	0.0180753725274987	0.0180753725274987	0.0180753725274987	0.0180753725274987	0.0180753725274987	0.0180753725274987	0.0180753725274987
R_PRFGS	-4.858588437899047e-06	-4.858588437899047e-06	-4.858588437899047e-06	-4.858588437899047e-06	-4.858588437899047e-06	-4.858588437899047e-06	-4.858588437899047e-06	-4.858588437899047e-06
R_PRMICI	4.858588437898831e-06	4.858588437898831e-06	4.858588437898831e-06	4.858588437898831e-06	4.858588437898831e-06	4.858588437898831e-06	4.858588437898831e-06	4.858588437898831e-06
R_PROD2	-1.1853948059915766e-05	-1.1853948059915766e-05	-1.1853948059915766e-05	-1.1853948059915766e-05	-1.1853948059915766e-05	-1.1853948059915766e-05	-1.1853948059915766e-05	-1.1853948059915766e-05
R_PROGLYabcpp	1.1853948059914032e-05	1.1853948059914032e-05	1.1853948059914032e-05	1.1853948059914032e-05	1.1853948059914032e-05	1.1853948059914032e-05	1.1853948059914032e-05	1.1853948059914032e-05
R_PROGLYtex	-0.0001018786269273	-0.0001018786269273	-0.0001018786269273	-0.0001018786269273	-0.0001018786269273	-0.0001018786269273	-0.0001018786269273	-0.0001018786269273
R_PROTRS	0.0001018786269273	0.0001018786269273	0.0001018786269273	0.0001018786269273	0.0001018786269273	0.0001018786269273	0.0001018786269273	0.0001018786269273
R_PROabcpp	-2.4157695855152057e-05	-2.4157695855152057e-05	-2.4157695855152057e-05	-2.4157695855152057e-05	-2.4157695855152057e-05	-2.4157695855152057e-05	-2.4157695855152057e-05	-2.4157695855152057e-05
R_PROt2rpp	2.4157695855152277e-05	2.4157695855152277e-05	2.4157695855152277e-05	2.4157695855152277e-05	2.4157695855152277e-05	2.4157695855152277e-05	2.4157695855152277e-05	2.4157695855152277e-05
R_PROt4pp	-0.0004028060260697	-0.0004028060260697	-0.0004028060260697	-0.0004028060260697	-0.0004028060260697	-0.0004028060260697	-0.0004028060260697	-0.0004028060260697
R_PROtex	0.0004028060260697	0.0004028060260697	0.0004028060260697	0.0004028060260697	0.0004028060260697	0.0004028060260697	0.0004028060260697	0.0004028060260697
R_PRPPS	0.005060549846865	0.005060549846865	0.005060549846865	0.005060549846865	0.005060549846865	0.005060549846865	0.005060549846865	0.005060549846865
R_PSCLYSt2pp	-0.0050605498468651	-0.0050605498468651	-0.0050605498468651	-0.0050605498468651	-0.0050605498468651	-0.0050605498468651	-0.0050605498468651	-0.0050605498468651
R_PSCLYStex	-1.247426033669551e-05	-1.247426033669551e-05	-1.247426033669551e-05	-1.247426033669551e-05	-1.247426033669551e-05	-1.247426033669551e-05	-1.247426033669551e-05	-1.247426033669551e-05
R_PSCVT	1.2474260336695726e-05	1.2474260336695726e-05	1.2474260336695726e-05	1.2474260336695726e-05	1.2474260336695726e-05	1.2474260336695726e-05	1.2474260336695726e-05	1.2474260336695726e-05
R_PSD120	-9.535751261513254e-06	-9.535751261513254e-06	-9.535751261513254e-06	-9.535751261513254e-06	-9.535751261513254e-06	-9.535751261513254e-06	-9.535751261513254e-06	-9.535751261513254e-06
R_RNTR4c2	9.535751261512388e-06	9.535751261512388e-06	9.535751261512388e-06	9.535751261512388e-06	9.535751261512388e-06	9.535751261512388e-06	9.535751261512388e-06	9.535751261512388e-06
R_RPE	-0.0054939547888657	-0.0054939547888657	-0.0054939547888657	-0.0054939547888657	-0.0054939547888657	-0.0054939547888657	-0.0054939547888657	-0.0054939547888657
R_RPI	0.0054939547888657	0.0054939547888657	0.0054939547888657	0.0054939547888657	0.0054939547888657	0.0054939547888657	0.0054939547888657	0.0054939547888657
R_RZ5PP	-0.0027318765714212	-0.0027318765714212	-0.0027318765714212	-0.0027318765714212	-0.0027318765714212	-0.0027318765714212	-0.0027318765714212	-0.0027318765714212
