Reaction	Glycerol	Succinate	Acetate	Fructose	Galactose	Gluconate	Glucose	Pyruvate
R_PUNP4	8.987864970159097e-05	4.2692793505615806e-05	6.718596494100469e-05	0.0005308729741919	0.0003770001042511	7.489400643240565e-05	0.0006127062882471	5.611896749427303e-05
R_PUNP5	1.4319475332829136e-05	3.015786740594162e-05	2.4552541976584005e-05	4.534473316844187e-05	3.58995284378584e-05	6.24200416453561e-05	3.582145648398094e-05	3.954529321952352e-05
R_PUNP6	6.96262108331961e-05	6.546423241543878e-05	7.730387875774791e-05	0.0001033854135198	0.0001352678137099	0.0001289328349709	0.0001269962348154	6.436092737607119e-05
R_QUIN2tpp	-8.820693888839711e-06	-1.260466184165726e-05	-2.6453178146867984e-06	-1.27309768577521e-05	-1.3783427485714646e-05	-5.067780249854532e-05	-2.766511602957837e-05	-6.633780344145884e-06
R_PUNP7	6.95098571517113e-05	0.0001465273478838	9.124449372995828e-05	0.0002049240820169	5.258192729560175e-05	0.00026074472934	0.0002449350923493	0.0001275287880473
R_PYAM5PO	0.0053035914391084	0.00482008997276	0.0043712799391996	0.0050573154871309	0.0053552901090682	0.0055815710959923	0.0068024288644851	0.0057578870748252
R_SLNTtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SO2tex	-4.163336342344337e-17	-1.3877787807814454e-16	2.220446049250313e-16	1.1796119636642288e-16	-1.8041124150158796e-16	-6.245004513516506e-17	2.5673907444456745e-16	-2.0816681711721685e-17
R_SO2tpp	1.951563910473908e-17	-1.3877787807814457e-17	-4.3368086899420185e-18	-1.214306433183765e-17	-1.214306433183765e-17	2.775557561562892e-17	2.125036258071589e-17	-2.862293735361732e-17
R_SO3tex	1.1941877164356465e-06	-1.858750685479471e-06	-2.4325152513729464e-06	3.696405374904732e-06	1.856109075153156e-06	5.131335057681485e-06	5.9571569579822126e-06	-4.402221074811807e-06
R_SO4t2pp	4.2737900165528754e-05	5.365398467911308e-05	4.033609899256371e-05	8.669514255328939e-05	5.871842197234545e-05	0.0001037355133346	0.0001352677186654	4.993082286472612e-05
R_SO4tex	4.347739979736892e-05	5.981333500648667e-05	3.2623780122767454e-05	8.224928893473676e-05	4.9241990231048416e-05	0.0001056894566809	0.0001411456024528	4.41106219649795e-05
R_PYDAMK	-3.54342207590939e-06	-7.483812820661759e-06	-6.311011080206351e-06	-5.800250450203421e-06	-1.0596938474063574e-05	-7.202432356901161e-06	-6.371226752503713e-06	-6.527538126391429e-06
R_PYDAMtex	-1.704098734588155e-06	-4.1231377909192735e-06	-3.199655229983722e-06	-1.4339861292012035e-06	-6.119045671583445e-06	-9.689686049293988e-07	-1.3684338898978243e-06	-4.783316256563863e-06
R_PYDAMtpp	-1.7040987345434364e-06	-4.123137791034398e-06	-3.19965522983042e-06	-1.4339861289951555e-06	-6.119045671427063e-06	-9.689686045303235e-07	-1.368433889824638e-06	-4.7833162567913135e-06
R_PYDXK	5.063859448089804e-06	7.885258743024912e-06	3.098329289643048e-07	1.2208481672875506e-05	-3.267215320971026e-06	1.0805374240438232e-05	1.2165538844792658e-05	5.611121866271474e-06
R_PYDXNK	-1.269375082115346e-06	1.4403598923246724e-06	-1.2660490766636598e-06	-1.5363387737952248e-06	-4.504000188692759e-06	-3.861111763110155e-06	-1.6723896179718354e-06	1.8722091906016047e-07
R_QUINDH	-8.82069388887511e-06	-1.260466184164078e-05	-2.645317814633564e-06	-1.273097685781043e-05	-1.3783427485727604e-05	-5.067780249847203e-05	-2.7665116029607485e-05	-6.633780344167677e-06
R_PYDXNtex	2.505458564588947e-06	9.177885925845676e-06	6.058816490205066e-06	3.914871765930972e-06	6.954988876692325e-06	5.691860607712207e-06	5.879746563026977e-06	8.399196666425413e-06
R_PYDXNtpp	2.5054585644691813e-06	9.177885925886298e-06	6.058816490410558e-06	3.914871765977982e-06	6.954988876883769e-06	5.691860607757268e-06	5.879746562824684e-06	8.399196666359888e-06
R_SOTA	6.526864441701112e-06	-8.766941445749834e-06	-5.86807877587099e-06	8.340417487662543e-06	-9.006897737101056e-06	2.443530051091789e-06	7.577526315111554e-06	-1.0110085421470138e-05
R_SPMDAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SPMDAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_QULNS	-1.1649347622348424e-05	-1.6686664634243735e-05	-1.4638568710635782e-05	-1.6761685575526495e-05	-1.8990088413483555e-05	-2.1169674078051783e-05	-1.5960194619217487e-05	-1.4900156392700297e-05
R_SPMDabcpp	-2.421777484538609e-06	-4.807958997225975e-06	-7.389873058627822e-07	-4.87254628065371e-06	-4.052553251832381e-06	-6.330971351221176e-06	-6.603770430634366e-06	-1.8069943103953816e-06
R_PYDXPP	1.5628679239916993e-06	7.366355626717737e-06	-1.40822278317472e-06	9.003118756104622e-06	-8.632229772264959e-06	8.639073199851963e-06	1.0312735149517591e-05	4.085891866605959e-06
R_R15BPK	0.0015160058232968	0.0019202571814979	0.0021155301080338	0.001555451982815	0.0017624964677714	0.0014306483452236	0.0014339431580699	0.0019127854277116
R_SPMDt3pp	-7.694040878898985e-06	-1.07213594158993e-05	-1.0473735027009538e-05	-1.1191037724634778e-05	-1.498439355074966e-05	-1.3676063753890477e-05	-1.0631294131219969e-05	-1.1388709391431815e-05
R_SPMDtex	5.272263394272281e-06	5.913400418659787e-06	9.734747720861747e-06	6.318491444036456e-06	1.093184029880151e-05	7.345092402397113e-06	4.027523700891877e-06	9.581715080961284e-06
R_R1PK	0.0015160058232968	0.0019202571814979	0.0021155301080338	0.001555451982815	0.0017624964677713	0.0014306483452236	0.0014339431580699	0.0019127854277116
R_SPMS	-5.355250181010581e-06	-6.033353476609407e-06	-9.840927460015658e-06	-6.436591334482745e-06	-1.1068031630330733e-05	-7.489528516495297e-06	-4.146115353245222e-06	-9.688289668150233e-06
R_SPODM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_THMtex	7.78419933473301e-06	1.1919080703984286e-05	1.069544212589646e-05	1.1594036877261849e-05	1.3606575629855622e-05	1.4872150237307811e-05	1.0143215529091754e-05	1.0539578839320609e-05
R_THRA2	0.0034912872515608	0.0028794608940958	0.0033564478149082	0.0017058813152423	0.0044361004157651	0.0027783468358919	0.003113660284163	0.0032694082319121
