Reaction	Acetate	Fructose	Galactose	Gluconate	Glucose	Glycerol	Pyruvate	Succinate
R_EAR141x	9.0271325548535e-06	9.0271325548535e-06	9.0271325548535e-06	9.0271325548535e-06	9.0271325548535e-06	9.0271325548535e-06	9.0271325548535e-06	9.0271325548535e-06
R_EAR141y	2.9968882943288463e-06	2.9968882943288463e-06	2.9968882943288463e-06	2.9968882943288463e-06	2.9968882943288463e-06	2.9968882943288463e-06	2.9968882943288463e-06	2.9968882943288463e-06
R_EAR160x	1.386507470659204e-11	1.386507470659204e-11	1.386507470659204e-11	1.386507470659204e-11	1.386507470659204e-11	1.386507470659204e-11	1.386507470659204e-11	1.386507470659204e-11
R_EAR160y	9.004132773419885e-06	9.004132773419885e-06	9.004132773419885e-06	9.004132773419885e-06	9.004132773419885e-06	9.004132773419885e-06	9.004132773419885e-06	9.004132773419885e-06
R_EAR161x	1.511606326736812e-05	1.511606326736812e-05	1.511606326736812e-05	1.511606326736812e-05	1.511606326736812e-05	1.511606326736812e-05	1.511606326736812e-05	1.511606326736812e-05
R_EAR161y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EAR180x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EAR180y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EAR181x	3.20128095125054e-06	3.20128095125054e-06	3.20128095125054e-06	3.20128095125054e-06	3.20128095125054e-06	3.20128095125054e-06	3.20128095125054e-06	3.20128095125054e-06
R_EAR181y	1.108535424814191e-05	1.108535424814191e-05	1.108535424814191e-05	1.108535424814191e-05	1.108535424814191e-05	1.108535424814191e-05	1.108535424814191e-05	1.108535424814191e-05
R_ECOAH5	0.0002112212482459	0.0002112212482459	0.0002112212482459	0.0002112212482459	0.0002112212482459	0.0002112212482459	0.0002112212482459	0.0002112212482459
R_ECOAH6	0.0002456658905697	0.0002456658905697	0.0002456658905697	0.0002456658905697	0.0002456658905697	0.0002456658905697	0.0002456658905697	0.0002456658905697
R_ECOAH7	0.0018322018563799	0.0018322018563799	0.0018322018563799	0.0018322018563799	0.0018322018563799	0.0018322018563799	0.0018322018563799	0.0018322018563799
R_ECOAH8	9.038038134355962e-05	9.038038134355962e-05	9.038038134355962e-05	9.038038134355962e-05	9.038038134355962e-05	9.038038134355962e-05	9.038038134355962e-05	9.038038134355962e-05
R_EDA	0.0017418214750364	0.0017418214750364	0.0017418214750364	0.0017418214750364	0.0017418214750364	0.0017418214750364	0.0017418214750364	0.0017418214750364
R_EDD	1.1321188889251697e-06	1.1321188889251697e-06	1.1321188889251697e-06	1.1321188889251697e-06	1.1321188889251697e-06	1.1321188889251697e-06	1.1321188889251697e-06	1.1321188889251697e-06
R_EDTXS1	3.896757752162173e-06	3.896757752162173e-06	3.896757752162173e-06	3.896757752162173e-06	3.896757752162173e-06	3.896757752162173e-06	3.896757752162173e-06	3.896757752162173e-06
R_EDTXS2	1.1321189661165516e-06	1.1321189661165516e-06	1.1321189661165516e-06	1.1321189661165516e-06	1.1321189661165516e-06	1.1321189661165516e-06	1.1321189661165516e-06	1.1321189661165516e-06
R_EDTXS3	1.0032055156378456e-05	1.0032055156378456e-05	1.0032055156378456e-05	1.0032055156378456e-05	1.0032055156378456e-05	1.0032055156378456e-05	1.0032055156378456e-05	1.0032055156378456e-05
R_EDTXS4	6.083436065032366e-06	6.083436065032366e-06	6.083436065032366e-06	6.083436065032366e-06	6.083436065032366e-06	6.083436065032366e-06	6.083436065032366e-06	6.083436065032366e-06
R_EAR40x	2.3760018781789456e-11	2.3760018781789456e-11	2.3760018781789456e-11	2.3760018781789456e-11	2.3760018781789456e-11	2.3760018781789456e-11	2.3760018781789456e-11	2.3760018781789456e-11
R_EAR40y	4.477754705340724e-11	4.477754705340724e-11	4.477754705340724e-11	4.477754705340724e-11	4.477754705340724e-11	4.477754705340724e-11	4.477754705340724e-11	4.477754705340724e-11
R_EAR60x	2.392472787912207e-11	2.392472787912207e-11	2.392472787912207e-11	2.392472787912207e-11	2.392472787912207e-11	2.392472787912207e-11	2.392472787912207e-11	2.392472787912207e-11
R_EAR60y	8.277477832851663e-06	8.277477832851663e-06	8.277477832851663e-06	8.277477832851663e-06	8.277477832851663e-06	8.277477832851663e-06	8.277477832851663e-06	8.277477832851663e-06
R_EGMEACPR	4.5262077085172465e-11	4.5262077085172465e-11	4.5262077085172465e-11	4.5262077085172465e-11	4.5262077085172465e-11	4.5262077085172465e-11	4.5262077085172465e-11	4.5262077085172465e-11
R_FCLPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ENLIPAabctex	-5.9013991610124e-14	-5.9013991610124e-14	-5.9013991610124e-14	-5.9013991610124e-14	-5.9013991610124e-14	-5.9013991610124e-14	-5.9013991610124e-14	-5.9013991610124e-14
R_ENO	1.2786810951766487e-05	1.2786810951766487e-05	1.2786810951766487e-05	1.2786810951766487e-05	1.2786810951766487e-05	1.2786810951766487e-05	1.2786810951766487e-05	1.2786810951766487e-05
R_EAR80x	0.1025415004914829	0.1025415004914829	0.1025415004914829	0.1025415004914829	0.1025415004914829	0.1025415004914829	0.1025415004914829	0.1025415004914829
R_EAR80y	5.997185256983133e-07	5.997185256983133e-07	5.997185256983133e-07	5.997185256983133e-07	5.997185256983133e-07	5.997185256983133e-07	5.997185256983133e-07	5.997185256983133e-07
R_ECA4COLIPAabctex	9.62109421100884e-06	9.62109421100884e-06	9.62109421100884e-06	9.62109421100884e-06	9.62109421100884e-06	9.62109421100884e-06	9.62109421100884e-06	9.62109421100884e-06
R_ENTCS	4.658039512693507e-06	4.658039512693507e-06	4.658039512693507e-06	4.658039512693507e-06	4.658039512693507e-06	4.658039512693507e-06	4.658039512693507e-06	4.658039512693507e-06
R_ENTERES	3.574501401166001e-06	3.574501401166001e-06	3.574501401166001e-06	3.574501401166001e-06	3.574501401166001e-06	3.574501401166001e-06	3.574501401166001e-06	3.574501401166001e-06
R_ENTERES2	1.6096082922734986e-13	1.6096082922734986e-13	1.6096082922734986e-13	1.6096082922734986e-13	1.6096082922734986e-13	1.6096082922734986e-13	1.6096082922734986e-13	1.6096082922734986e-13
R_EPMEACPR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ECA4OALpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ECAP1pp	-2.0785164665773797e-11	-2.0785164665773797e-11	-2.0785164665773797e-11	-2.0785164665773797e-11	-2.0785164665773797e-11	-2.0785164665773797e-11	-2.0785164665773797e-11	-2.0785164665773797e-11
R_ECAP2pp	-0.0050413333755287	-0.0050413333755287	-0.0050413333755287	-0.0050413333755287	-0.0050413333755287	-0.0050413333755287	-0.0050413333755287	-0.0050413333755287
R_ECAP3pp	-2.2846585517530268e-11	-2.2846585517530268e-11	-2.2846585517530268e-11	-2.2846585517530268e-11	-2.2846585517530268e-11	-2.2846585517530268e-11	-2.2846585517530268e-11	-2.2846585517530268e-11
R_ECAtpp	9.403282786678052e-11	9.403282786678052e-11	9.403282786678052e-11	9.403282786678052e-11	9.403282786678052e-11	9.403282786678052e-11	9.403282786678052e-11	9.403282786678052e-11
R_ETHAAL	2.580205935602221e-06	2.580205935602221e-06	2.580205935602221e-06	2.580205935602221e-06	2.580205935602221e-06	2.580205935602221e-06	2.580205935602221e-06	2.580205935602221e-06
R_ETHAt2pp	2.069729385585173e-06	2.069729385585173e-06	2.069729385585173e-06	2.069729385585173e-06	2.069729385585173e-06	2.069729385585173e-06	2.069729385585173e-06	2.069729385585173e-06
R_ECOAH1	5.103825700255774e-07	5.103825700255774e-07	5.103825700255774e-07	5.103825700255774e-07	5.103825700255774e-07	5.103825700255774e-07	5.103825700255774e-07	5.103825700255774e-07
R_FCLT	9.15155303012719e-06	9.15155303012719e-06	9.15155303012719e-06	9.15155303012719e-06	9.15155303012719e-06	9.15155303012719e-06	9.15155303012719e-06	9.15155303012719e-06
R_ECOAH2	9.073176735417269e-06	9.073176735417269e-06	9.073176735417269e-06	9.073176735417269e-06	9.073176735417269e-06	9.073176735417269e-06	9.073176735417269e-06	9.073176735417269e-06
R_ECOAH3	4.279490580542106e-06	4.279490580542106e-06	4.279490580542106e-06	4.279490580542106e-06	4.279490580542106e-06	4.279490580542106e-06	4.279490580542106e-06	4.279490580542106e-06
R_ETHAtex	3.200570152124775e-06	3.200570152124775e-06	3.200570152124775e-06	3.200570152124775e-06	3.200570152124775e-06	3.200570152124775e-06	3.200570152124775e-06	3.200570152124775e-06
R_ETHSO3abcpp	7.198147991240787e-06	7.198147991240787e-06	7.198147991240787e-06	7.198147991240787e-06	7.198147991240787e-06	7.198147991240787e-06	7.198147991240787e-06	7.198147991240787e-06
R_ETHSO3tex	4.901842885625153e-06	4.901842885625153e-06	4.901842885625153e-06	4.901842885625153e-06	4.901842885625153e-06	4.901842885625153e-06	4.901842885625153e-06	4.901842885625153e-06
R_ECOAH4	1.8821675332217048e-06	1.8821675332217048e-06	1.8821675332217048e-06	1.8821675332217048e-06	1.8821675332217048e-06	1.8821675332217048e-06	1.8821675332217048e-06	1.8821675332217048e-06
R_ETOHtex	1.3935753466186435e-11	1.3935753466186435e-11	1.3935753466186435e-11	1.3935753466186435e-11	1.3935753466186435e-11	1.3935753466186435e-11	1.3935753466186435e-11	1.3935753466186435e-11
R_FDH4pp	4.279504381713324e-06	4.279504381713324e-06	4.279504381713324e-06	4.279504381713324e-06	4.279504381713324e-06	4.279504381713324e-06	4.279504381713324e-06	4.279504381713324e-06
R_ETOHtrpp	2.452097290756943e-11	2.452097290756943e-11	2.452097290756943e-11	2.452097290756943e-11	2.452097290756943e-11	2.452097290756943e-11	2.452097290756943e-11	2.452097290756943e-11
R_F6PA	4.565641971223506e-05	4.565641971223506e-05	4.565641971223506e-05	4.565641971223506e-05	4.565641971223506e-05	4.565641971223506e-05	4.565641971223506e-05	4.565641971223506e-05
R_F6PP	2.0985540128554137e-11	2.0985540128554137e-11	2.0985540128554137e-11	2.0985540128554137e-11	2.0985540128554137e-11	2.0985540128554137e-11	2.0985540128554137e-11	2.0985540128554137e-11
R_FHL	2.1095045634426187e-11	2.1095045634426187e-11	2.1095045634426187e-11	2.1095045634426187e-11	2.1095045634426187e-11	2.1095045634426187e-11	2.1095045634426187e-11	2.1095045634426187e-11
R_FLDR2	4.196955543517289e-11	4.196955543517289e-11	4.196955543517289e-11	4.196955543517289e-11	4.196955543517289e-11	4.196955543517289e-11	4.196955543517289e-11	4.196955543517289e-11
R_F6Pt6_2pp	4.293027361063664e-06	4.293027361063664e-06	4.293027361063664e-06	4.293027361063664e-06	4.293027361063664e-06	4.293027361063664e-06	4.293027361063664e-06	4.293027361063664e-06
R_FLVR	0.0007446935729985	0.0007446935729985	0.0007446935729985	0.0007446935729985	0.0007446935729985	0.0007446935729985	0.0007446935729985	0.0007446935729985
R_FDH5pp	3.0228194079773285e-12	3.0228194079773285e-12	3.0228194079773285e-12	3.0228194079773285e-12	3.0228194079773285e-12	3.0228194079773285e-12	3.0228194079773285e-12	3.0228194079773285e-12
R_FLVRx	7.309060344809493e-11	7.309060344809493e-11	7.309060344809493e-11	7.309060344809493e-11	7.309060344809493e-11	7.309060344809493e-11	7.309060344809493e-11	7.309060344809493e-11
R_FMETTRS	-7.50249001379294e-11	-7.50249001379294e-11	-7.50249001379294e-11	-7.50249001379294e-11	-7.50249001379294e-11	-7.50249001379294e-11	-7.50249001379294e-11	-7.50249001379294e-11
R_FMNAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FMNRx	-1.776532480152193e-13	-1.776532480152193e-13	-1.776532480152193e-13	-1.776532480152193e-13	-1.776532480152193e-13	-1.776532480152193e-13	-1.776532480152193e-13	-1.776532480152193e-13
R_F6Ptex	3.727952345172797e-05	3.727952345172797e-05	3.727952345172797e-05	3.727952345172797e-05	3.727952345172797e-05	3.727952345172797e-05	3.727952345172797e-05	3.727952345172797e-05
R_FA100ACPHi	0.0177334079794992	0.0177334079794992	0.0177334079794992	0.0177334079794992	0.0177334079794992	0.0177334079794992	0.0177334079794992	0.0177334079794992
R_FA120ACPHi	0.0487896584762962	0.0487896584762962	0.0487896584762962	0.0487896584762962	0.0487896584762962	0.0487896584762962	0.0487896584762962	0.0487896584762962
R_FA140ACPHi	6.620775186561901e-14	6.620775186561901e-14	6.620775186561901e-14	6.620775186561901e-14	6.620775186561901e-14	6.620775186561901e-14	6.620775186561901e-14	6.620775186561901e-14
R_FA141ACPHi	6.130892986814939e-14	6.130892986814939e-14	6.130892986814939e-14	6.130892986814939e-14	6.130892986814939e-14	6.130892986814939e-14	6.130892986814939e-14	6.130892986814939e-14
R_FA160ACPHi	4.5018563067763315e-11	4.5018563067763315e-11	4.5018563067763315e-11	4.5018563067763315e-11	4.5018563067763315e-11	4.5018563067763315e-11	4.5018563067763315e-11	4.5018563067763315e-11
R_FA161ACPHi	1.37549262087877e-06	1.37549262087877e-06	1.37549262087877e-06	1.37549262087877e-06	1.37549262087877e-06	1.37549262087877e-06	1.37549262087877e-06	1.37549262087877e-06
R_FMNRx2	0.088343050345651	0.088343050345651	0.088343050345651	0.088343050345651	0.088343050345651	0.088343050345651	0.088343050345651	0.088343050345651
R_FOMETRi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FORCT	1.1348368612447397e-05	1.1348368612447397e-05	1.1348368612447397e-05	1.1348368612447397e-05	1.1348368612447397e-05	1.1348368612447397e-05	1.1348368612447397e-05	1.1348368612447397e-05
R_FDMO	6.505266543648098e-06	6.505266543648098e-06	6.505266543648098e-06	6.505266543648098e-06	6.505266543648098e-06	6.505266543648098e-06	6.505266543648098e-06	6.505266543648098e-06
R_FORt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FORtex	3.19679568300205e-06	3.19679568300205e-06	3.19679568300205e-06	3.19679568300205e-06	3.19679568300205e-06	3.19679568300205e-06	3.19679568300205e-06	3.19679568300205e-06
R_FORtppi	8.516828277061608e-05	8.516828277061608e-05	8.516828277061608e-05	8.516828277061608e-05	8.516828277061608e-05	8.516828277061608e-05	8.516828277061608e-05	8.516828277061608e-05
R_FRD2	1.748563064082766e-05	1.748563064082766e-05	1.748563064082766e-05	1.748563064082766e-05	1.748563064082766e-05	1.748563064082766e-05	1.748563064082766e-05	1.748563064082766e-05
R_FRD3	-3.560048389506052e-06	-3.560048389506052e-06	-3.560048389506052e-06	-3.560048389506052e-06	-3.560048389506052e-06	-3.560048389506052e-06	-3.560048389506052e-06	-3.560048389506052e-06
R_FRUK	-3.5600488049196324e-06	-3.5600488049196324e-06	-3.5600488049196324e-06	-3.5600488049196324e-06	-3.5600488049196324e-06	-3.5600488049196324e-06	-3.5600488049196324e-06	-3.5600488049196324e-06
R_FRULYSDG	-3.56004873649997e-06	-3.56004873649997e-06	-3.56004873649997e-06	-3.56004873649997e-06	-3.56004873649997e-06	-3.56004873649997e-06	-3.56004873649997e-06	-3.56004873649997e-06
R_FRULYSE	2.4053828355207136e-05	2.4053828355207136e-05	2.4053828355207136e-05	2.4053828355207136e-05	2.4053828355207136e-05	2.4053828355207136e-05	2.4053828355207136e-05	2.4053828355207136e-05
R_FA80ACPHi	5.548140939102327e-05	5.548140939102327e-05	5.548140939102327e-05	5.548140939102327e-05	5.548140939102327e-05	5.548140939102327e-05	5.548140939102327e-05	5.548140939102327e-05
R_FDMO2	2.631104401293105e-05	2.631104401293105e-05	2.631104401293105e-05	2.631104401293105e-05	2.631104401293105e-05	2.631104401293105e-05	2.631104401293105e-05	2.631104401293105e-05
R_FRULYSK	0.0106602223504154	0.0106602223504154	0.0106602223504154	0.0106602223504154	0.0106602223504154	0.0106602223504154	0.0106602223504154	0.0106602223504154
R_FRULYSt2pp	0.0660254165068571	0.0660254165068571	0.0660254165068571	0.0660254165068571	0.0660254165068571	0.0660254165068571	0.0660254165068571	0.0660254165068571
R_FRULYStex	2.4356448715540102e-11	2.4356448715540102e-11	2.4356448715540102e-11	2.4356448715540102e-11	2.4356448715540102e-11	2.4356448715540102e-11	2.4356448715540102e-11	2.4356448715540102e-11
R_FRUURt2rpp	-0.0020105926841167	-0.0020105926841167	-0.0020105926841167	-0.0020105926841167	-0.0020105926841167	-0.0020105926841167	-0.0020105926841167	-0.0020105926841167
R_FRUURtex	0.0019622920332441	0.0019622920332441	0.0019622920332441	0.0019622920332441	0.0019622920332441	0.0019622920332441	0.0019622920332441	0.0019622920332441
R_FACOAE100	1.039067658048412e-05	1.039067658048412e-05	1.039067658048412e-05	1.039067658048412e-05	1.039067658048412e-05	1.039067658048412e-05	1.039067658048412e-05	1.039067658048412e-05
R_FACOAE120	1.0409672210770694e-05	1.0409672210770694e-05	1.0409672210770694e-05	1.0409672210770694e-05	1.0409672210770694e-05	1.0409672210770694e-05	1.0409672210770694e-05	1.0409672210770694e-05
R_FACOAE140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FRUpts2pp	1.6856795227366578e-05	1.6856795227366578e-05	1.6856795227366578e-05	1.6856795227366578e-05	1.6856795227366578e-05	1.6856795227366578e-05	1.6856795227366578e-05	1.6856795227366578e-05
R_FRUptspp	3.2000492834821434e-06	3.2000492834821434e-06	3.2000492834821434e-06	3.2000492834821434e-06	3.2000492834821434e-06	3.2000492834821434e-06	3.2000492834821434e-06	3.2000492834821434e-06
R_FRUtex	8.377199784687147e-06	8.377199784687147e-06	8.377199784687147e-06	8.377199784687147e-06	8.377199784687147e-06	8.377199784687147e-06	8.377199784687147e-06	8.377199784687147e-06
R_FTHFD	-0.0030783801059368	-0.0030783801059368	-0.0030783801059368	-0.0030783801059368	-0.0030783801059368	-0.0030783801059368	-0.0030783801059368	-0.0030783801059368
R_FTHFLi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FUCtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FUCtpp	1.645770942058466e-05	1.645770942058466e-05	1.645770942058466e-05	1.645770942058466e-05	1.645770942058466e-05	1.645770942058466e-05	1.645770942058466e-05	1.645770942058466e-05
R_FUM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FUMt2_2pp	1.3056005675220126e-11	1.3056005675220126e-11	1.3056005675220126e-11	1.3056005675220126e-11	1.3056005675220126e-11	1.3056005675220126e-11	1.3056005675220126e-11	1.3056005675220126e-11
R_FUMt2_3pp	7.380397269887705e-06	7.380397269887705e-06	7.380397269887705e-06	7.380397269887705e-06	7.380397269887705e-06	7.380397269887705e-06	7.380397269887705e-06	7.380397269887705e-06
R_FACOAE141	3.62887563721723e-11	3.62887563721723e-11	3.62887563721723e-11	3.62887563721723e-11	3.62887563721723e-11	3.62887563721723e-11	3.62887563721723e-11	3.62887563721723e-11
R_FACOAE160	6.188477005539916e-06	6.188477005539916e-06	6.188477005539916e-06	6.188477005539916e-06	6.188477005539916e-06	6.188477005539916e-06	6.188477005539916e-06	6.188477005539916e-06
R_FACOAE161	6.18847700554031e-06	6.18847700554031e-06	6.18847700554031e-06	6.18847700554031e-06	6.18847700554031e-06	6.18847700554031e-06	6.18847700554031e-06	6.18847700554031e-06
R_FACOAE180	3.558311633410155e-06	3.558311633410155e-06	3.558311633410155e-06	3.558311633410155e-06	3.558311633410155e-06	3.558311633410155e-06	3.558311633410155e-06	3.558311633410155e-06
R_FACOAE181	4.133856873307465e-14	4.133856873307465e-14	4.133856873307465e-14	4.133856873307465e-14	4.133856873307465e-14	4.133856873307465e-14	4.133856873307465e-14	4.133856873307465e-14
R_FUMtex	0.0435651964659547	0.0435651964659547	0.0435651964659547	0.0435651964659547	0.0435651964659547	0.0435651964659547	0.0435651964659547	0.0435651964659547
R_FUSAtex	6.649638014651797e-06	6.649638014651797e-06	6.649638014651797e-06	6.649638014651797e-06	6.649638014651797e-06	6.649638014651797e-06	6.649638014651797e-06	6.649638014651797e-06
R_FDMO3	1.1296584055909234e-05	1.1296584055909234e-05	1.1296584055909234e-05	1.1296584055909234e-05	1.1296584055909234e-05	1.1296584055909234e-05	1.1296584055909234e-05	1.1296584055909234e-05
R_FUSAtpp	0.022476097920683	0.022476097920683	0.022476097920683	0.022476097920683	0.022476097920683	0.022476097920683	0.022476097920683	0.022476097920683
R_G1PACT	-0.0001090115297859	-0.0001090115297859	-0.0001090115297859	-0.0001090115297859	-0.0001090115297859	-0.0001090115297859	-0.0001090115297859	-0.0001090115297859
R_G1PPpp	1.1177450747950297e-05	1.1177450747950297e-05	1.1177450747950297e-05	1.1177450747950297e-05	1.1177450747950297e-05	1.1177450747950297e-05	1.1177450747950297e-05	1.1177450747950297e-05
R_FACOAE60	1.9801701625919287e-06	1.9801701625919287e-06	1.9801701625919287e-06	1.9801701625919287e-06	1.9801701625919287e-06	1.9801701625919287e-06	1.9801701625919287e-06	1.9801701625919287e-06
R_FACOAE80	0.0027511828117514	0.0027511828117514	0.0027511828117514	0.0027511828117514	0.0027511828117514	0.0027511828117514	0.0027511828117514	0.0027511828117514
R_FACOAL100t2pp	-0.001315082011373	-0.001315082011373	-0.001315082011373	-0.001315082011373	-0.001315082011373	-0.001315082011373	-0.001315082011373	-0.001315082011373
R_FACOAL120t2pp	6.084572364010469e-06	6.084572364010469e-06	6.084572364010469e-06	6.084572364010469e-06	6.084572364010469e-06	6.084572364010469e-06	6.084572364010469e-06	6.084572364010469e-06
R_FACOAL140t2pp	5.12925208590546e-06	5.12925208590546e-06	5.12925208590546e-06	5.12925208590546e-06	5.12925208590546e-06	5.12925208590546e-06	5.12925208590546e-06	5.12925208590546e-06
R_G1PTT	0.0164338873100566	0.0164338873100566	0.0164338873100566	0.0164338873100566	0.0164338873100566	0.0164338873100566	0.0164338873100566	0.0164338873100566
R_G1Ptex	7.050515654444923e-06	7.050515654444923e-06	7.050515654444923e-06	7.050515654444923e-06	7.050515654444923e-06	7.050515654444923e-06	7.050515654444923e-06	7.050515654444923e-06
R_G1SAT	2.1139116940363624e-05	2.1139116940363624e-05	2.1139116940363624e-05	2.1139116940363624e-05	2.1139116940363624e-05	2.1139116940363624e-05	2.1139116940363624e-05	2.1139116940363624e-05
R_FACOAL141t2pp	2.44845593452836e-11	2.44845593452836e-11	2.44845593452836e-11	2.44845593452836e-11	2.44845593452836e-11	2.44845593452836e-11	2.44845593452836e-11	2.44845593452836e-11
R_FDMO4	3.972359327149583e-05	3.972359327149583e-05	3.972359327149583e-05	3.972359327149583e-05	3.972359327149583e-05	3.972359327149583e-05	3.972359327149583e-05	3.972359327149583e-05
R_FACOAL160t2pp	4.3305662159395335e-05	4.3305662159395335e-05	4.3305662159395335e-05	4.3305662159395335e-05	4.3305662159395335e-05	4.3305662159395335e-05	4.3305662159395335e-05	4.3305662159395335e-05
R_FACOAL161t2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FACOAL180t2pp	4.512295210570865e-11	4.512295210570865e-11	4.512295210570865e-11	4.512295210570865e-11	4.512295210570865e-11	4.512295210570865e-11	4.512295210570865e-11	4.512295210570865e-11
R_FACOAL181t2pp	1.3973320180851686e-06	1.3973320180851686e-06	1.3973320180851686e-06	1.3973320180851686e-06	1.3973320180851686e-06	1.3973320180851686e-06	1.3973320180851686e-06	1.3973320180851686e-06
R_FACOAL60t2pp	1.3973320181032248e-06	1.3973320181032248e-06	1.3973320181032248e-06	1.3973320181032248e-06	1.3973320181032248e-06	1.3973320181032248e-06	1.3973320181032248e-06	1.3973320181032248e-06
R_FACOAL80t2pp	-1.9940962438968736e-14	-1.9940962438968736e-14	-1.9940962438968736e-14	-1.9940962438968736e-14	-1.9940962438968736e-14	-1.9940962438968736e-14	-1.9940962438968736e-14	-1.9940962438968736e-14
R_G2PP	5.180700185987154e-05	5.180700185987154e-05	5.180700185987154e-05	5.180700185987154e-05	5.180700185987154e-05	5.180700185987154e-05	5.180700185987154e-05	5.180700185987154e-05
R_G2PPpp	-5.47869389804507e-13	-5.47869389804507e-13	-5.47869389804507e-13	-5.47869389804507e-13	-5.47869389804507e-13	-5.47869389804507e-13	-5.47869389804507e-13	-5.47869389804507e-13
R_G3PAT120	6.59756892115887e-06	6.59756892115887e-06	6.59756892115887e-06	6.59756892115887e-06	6.59756892115887e-06	6.59756892115887e-06	6.59756892115887e-06	6.59756892115887e-06
R_G3PAT140	4.616854483393168e-06	4.616854483393168e-06	4.616854483393168e-06	4.616854483393168e-06	4.616854483393168e-06	4.616854483393168e-06	4.616854483393168e-06	4.616854483393168e-06
R_G3PAT141	0.000250254773315	0.000250254773315	0.000250254773315	0.000250254773315	0.000250254773315	0.000250254773315	0.000250254773315	0.000250254773315
R_G3PAT160	0.0002440465706906	0.0002440465706906	0.0002440465706906	0.0002440465706906	0.0002440465706906	0.0002440465706906	0.0002440465706906	0.0002440465706906
R_G3PAT161	1.121442340322248e-05	1.121442340322248e-05	1.121442340322248e-05	1.121442340322248e-05	1.121442340322248e-05	1.121442340322248e-05	1.121442340322248e-05	1.121442340322248e-05
R_G3PAT180	1.953602362346485e-11	1.953602362346485e-11	1.953602362346485e-11	1.953602362346485e-11	1.953602362346485e-11	1.953602362346485e-11	1.953602362346485e-11	1.953602362346485e-11
R_FADRx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FDMO6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FADRx2	-4.550613358356159e-15	-4.550613358356159e-15	-4.550613358356159e-15	-4.550613358356159e-15	-4.550613358356159e-15	-4.550613358356159e-15	-4.550613358356159e-15	-4.550613358356159e-15
R_FALDH2	3.6804639944905294e-11	3.6804639944905294e-11	3.6804639944905294e-11	3.6804639944905294e-11	3.6804639944905294e-11	3.6804639944905294e-11	3.6804639944905294e-11	3.6804639944905294e-11
R_FALDtex	4.2853790470766087e-11	4.2853790470766087e-11	4.2853790470766087e-11	4.2853790470766087e-11	4.2853790470766087e-11	4.2853790470766087e-11	4.2853790470766087e-11	4.2853790470766087e-11
R_FALDtpp	4.2704199651347055e-11	4.2704199651347055e-11	4.2704199651347055e-11	4.2704199651347055e-11	4.2704199651347055e-11	4.2704199651347055e-11	4.2704199651347055e-11	4.2704199651347055e-11
R_FALGTHLs	3.96381586457718e-06	3.96381586457718e-06	3.96381586457718e-06	3.96381586457718e-06	3.96381586457718e-06	3.96381586457718e-06	3.96381586457718e-06	3.96381586457718e-06
R_G3PAT181	7.835461751907486e-06	7.835461751907486e-06	7.835461751907486e-06	7.835461751907486e-06	7.835461751907486e-06	7.835461751907486e-06	7.835461751907486e-06	7.835461751907486e-06
R_G3PCabcpp	4.268755934132492e-06	4.268755934132492e-06	4.268755934132492e-06	4.268755934132492e-06	4.268755934132492e-06	4.268755934132492e-06	4.268755934132492e-06	4.268755934132492e-06
R_G3PCtex	2.408381429359232e-11	2.408381429359232e-11	2.408381429359232e-11	2.408381429359232e-11	2.408381429359232e-11	2.408381429359232e-11	2.408381429359232e-11	2.408381429359232e-11
R_G3PD2	2.453721492483296e-11	2.453721492483296e-11	2.453721492483296e-11	2.453721492483296e-11	2.453721492483296e-11	2.453721492483296e-11	2.453721492483296e-11	2.453721492483296e-11
R_G3PD5	3.3776626692344438e-06	3.3776626692344438e-06	3.3776626692344438e-06	3.3776626692344438e-06	3.3776626692344438e-06	3.3776626692344438e-06	3.3776626692344438e-06	3.3776626692344438e-06
R_G3PD6	7.074198885620672e-06	7.074198885620672e-06	7.074198885620672e-06	7.074198885620672e-06	7.074198885620672e-06	7.074198885620672e-06	7.074198885620672e-06	7.074198885620672e-06
R_FBA	0.0007002296780558	0.0007002296780558	0.0007002296780558	0.0007002296780558	0.0007002296780558	0.0007002296780558	0.0007002296780558	0.0007002296780558
