Reaction	Fructose	Gluconate	Glucose	Glycerol	Malate + Glucose	Malate	Pyruvate	Succinate + Glutamate
R_MALT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MNabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MNt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MOHMT	2.288706187924769e-07	9.115307325480244e-07	6.539138911488368e-07	4.440418883100882e-07	6.562852850545616e-07	6.80578880328697e-07	2.3577039042396602e-07	2.822940030087796e-07
R_MPL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MOBDabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MTHFC	0.0085594792164828	0.0097581668536824	0.0089095235610111	0.0083287917762536	0.0096647407418622	0.0088108936469648	0.007528968956127	0.0055287434435512
R_MALTATr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MCA	2.0385309755510675e-07	1.836854433161228e-06	6.074300603169103e-07	1.1769696114244388e-06	1.0060165736257287e-06	4.386950438861614e-06	9.767251316385173e-07	2.153157532720773e-07
R_MTHFD	0.0085594792164828	0.0097581668536824	0.0089095235610111	0.0083287917762536	0.0096647407418622	0.0088108936469648	0.007528968956127	0.0055287434435512
R_PGPPH_BS	-1.56633562801287e-10	-9.193178322952536e-10	-6.803857062580147e-10	-6.115170654527117e-10	-5.580765393953083e-10	-1.0479551720220792e-09	-3.4544728358216806e-10	-3.27090302642035e-10
R_MTHFR3	2.894545923775851e-07	1.261966086956783e-06	8.512010549948522e-07	6.627304526475336e-07	7.559476396558369e-07	1.061351035022446e-06	3.710963365051814e-07	4.78717106198511e-07
R_MALTabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MALTpts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_MALt10	0.0	0.0	0.0	0.0	5.206108542844696e-07	9.286985646496896e-07	0.0	0.0
R_MCITS	2.0385309751411162e-07	1.8368544331581763e-06	6.074300603383685e-07	1.1769696114202218e-06	1.006016573635326e-06	4.3869504388210965e-06	9.767251316347732e-07	2.1531575327422146e-07
R_OXGDC	7.747563812892741e-06	7.657783219238959e-06	1.3554586917526108e-05	4.723687417391919e-06	3.1220528141237645e-06	7.29442215592147e-06	1.749652513801177e-05	0.0104482784383239
R_MALt4	0.0	0.0	0.0	0.0	0.017336008345043	0.0207849982878606	0.0	0.0
R_MCSNAH	1.0744566930620537e-07	5.465533925406996e-07	2.9611626288159054e-07	2.627941181262972e-07	3.001480312243843e-07	6.381371695299287e-07	2.1758063729199198e-07	2.476045440173713e-07
R_MTRI	1.8724327219277198e-07	8.423735607596128e-07	5.379553163903372e-07	4.2264406646674857e-07	4.7005860209781147e-07	6.534464421156794e-07	2.226129587404313e-07	3.556945027613501e-07
R_MTRK	1.872432721925338e-07	8.423735607536435e-07	5.37955316389188e-07	4.226440664677824e-07	4.700586020944808e-07	6.534464421121968e-07	2.226129587419244e-07	3.5569450275540257e-07
R_NADK	1.245789118427158e-11	1.4285779660093703e-10	8.096884585198707e-11	5.7725806218022165e-11	6.175919056435493e-11	1.1021878305966323e-10	1.128118866482433e-11	3.3026644102528316e-11
R_NADK1	-5.2678222708790814e-11	-5.438770796096766e-10	-3.2901332242866234e-10	-2.521658242882137e-10	-2.606732218799786e-10	-4.3652586056574445e-10	-5.42671828665501e-11	-1.290966937696364e-10
R_NADH4	0.0800984662386721	0.0759905450596098	0.0800306961362799	0.0736115874920631	0.0809223404358626	0.0745817347835426	0.076476027791655	0.0760299773513528
R_MDH	-0.006849432776313	-0.0061408116843094	-0.0066807136847297	-0.0045261826758077	0.0054242715356129	0.0143579853918529	0.0020307047570192	-0.0036689069809309
R_NADK2	4.504565682465831e-12	4.5100682472564275e-11	2.9904249531850456e-11	2.60878101265649e-11	2.5815745679484397e-11	3.757728083192144e-11	2.41955178210206e-12	9.377610838681684e-12
R_ORNTAC_1	-5.873944911386625e-05	-7.45828228980415e-05	-0.0001537740394015	-3.4528810457106623e-05	-1.6810069576163322e-05	-9.780258519078572e-06	-3.246548924664555e-06	-8.026557012434307e-05
R_NADK3	9.001241770651977e-12	1.0152386092092129e-10	6.007788159881167e-11	4.476949231755977e-11	4.734498049310722e-11	7.675788146740367e-11	7.134810804873516e-12	2.282138031749585e-11
R_MDRPD	1.8724327218785114e-07	8.42373560753394e-07	5.379553163997135e-07	4.226440664620116e-07	4.700586020937997e-07	6.534464421007426e-07	2.22612958738216e-07	3.556945027632967e-07
R_MALDDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ME2	0.0126123686094134	0.0097883653699554	0.0118915254787121	0.0079425297379527	0.027409513095194	0.0285810700374253	0.0080999724625721	0.0259540820791629
R_NADK4	9.001116274721489e-12	1.0152215150016909e-10	6.007691175443483e-11	4.476876138954692e-11	4.734428451272828e-11	7.675614181566669e-11	7.134619985878015e-12	2.2820929649670065e-11
R_BGLA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NADK5	9.042616754775918e-12	1.0204561884373268e-10	6.037526468759429e-11	4.4992408902471896e-11	4.7557394422205305e-11	7.728271133678855e-11	7.193242719229184e-12	2.2960416710491005e-11
R_NADS1	1.764563734716262e-07	9.233307761072514e-07	5.099950603268212e-07	5.0426583747841e-07	4.72889216603098e-07	8.216266436177132e-07	2.602309998694092e-07	2.256267373956596e-07
R_NAt3_1	0.2129706328191353	0.2041178706386856	0.21467922414267	0.2151179246813014	0.227155982229058	0.2263082953276682	0.1957975196210183	0.2073398877278925
R_NAabcO	1.6802861814687026e-07	9.176377404941296e-07	4.835042195390538e-07	4.89037767307882e-07	4.751978449348287e-07	9.12298614679982e-07	3.071654047552317e-07	2.7906786502386013e-07
R_MECDPDH2	-1.4021456601420432e-11	-8.229656547185425e-11	-6.090754872669238e-11	-5.474191095245538e-11	-4.9958668538142285e-11	-9.380966170253212e-11	-3.0924201540878407e-11	-2.9280850003299146e-11
R_MEPCT	-1.4021463926759978e-11	-8.229656134529644e-11	-6.090754222597777e-11	-5.474191491113795e-11	-4.995867217377442e-11	-9.380965439619919e-11	-3.092419643937828e-11	-2.928085667387515e-11
R_METAT	3.2877355519815746e-07	1.5040564845399198e-06	9.273537748554463e-07	7.43964619368485e-07	8.428047118628977e-07	1.3403722878064616e-06	4.587287732383816e-07	6.338263346917329e-07
R_NDPK7	-1.2187829218079926e-10	-6.666386262454971e-10	-5.084377086017611e-10	-4.662007446754045e-10	-4.189716351632456e-10	-7.988910158407413e-10	-2.8151317388314107e-10	-2.5048816493233867e-10
R_PENCAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NDPK3	-0.0097107537070738	-0.0096791144511508	-0.010680306837655	-0.0069928509069849	-0.0101793001323963	-0.0081374803808881	-0.0089582987173261	-0.0112968539770756
R_NDPK4	-1.6339739630777395e-10	-9.100437695086503e-10	-6.88670589304996e-10	-6.282349085395822e-10	-5.668366366562426e-10	-1.0764252683648223e-09	-3.7311432762865415e-10	-3.3713769623244794e-10
R_PAPSR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NDPK5	-1.2201369428699316e-10	-6.674324773414675e-10	-5.090255508766184e-10	-4.667292281823611e-10	-4.194538744117793e-10	-7.997961702643773e-10	-2.818119244907269e-10	-2.5077078261159786e-10
R_PMDPHT	8.33862787825493e-08	3.864606258354172e-07	2.512101989457048e-07	1.5105358433596069e-07	2.458625815775439e-07	2.798349539172977e-07	9.168591580255784e-08	9.722038775141352e-08
R_ORNt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PPAt6	-1.4261949880692988e-05	-2.246966812736312e-05	-7.306641811631945e-05	-1.1048970259636136e-05	-2.6154242142154005e-05	-6.447241775189849e-06	-4.16776104581601e-06	-2.7327813455838013e-06
R_PPIabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NDPK6	3.7023869934454955e-07	1.8558449697975157e-06	1.4597496919253885e-06	8.862321981967236e-07	1.0669389075776414e-06	1.3892498376272266e-06	4.11846502717389e-07	4.476576649647957e-07
R_NDPK1	0.0028610917797891	0.0033019466830977	0.0038824783117421	0.002027838694218	0.0038192608927004	9.5964166040529e-05	7.503171344507009e-06	0.0005410924903624
R_NDPK2	0.0097107452868772	0.0096790614185564	0.0106802675336212	0.0069928154945455	0.0101792679878057	0.0081374201833184	0.0089582788617685	0.0112968351018597
R_PPTGS_BS	-7.667288809125588e-10	-4.500105060700027e-09	-3.3305210468327955e-09	-2.993405298043458e-09	-2.7318117160864275e-09	-5.1297911356718734e-09	-1.6909810937219583e-09	-1.6011227708854767e-09
R_PGMT_B	0.0	0.0	0.0	0.0	-3.469446951953614e-18	3.469446951953614e-18	0.0	0.0
R_PPTT	-2.0028216100941576e-12	-1.1756635227672404e-11	-8.701077580514814e-12	-7.820272387195652e-12	-7.136939121325561e-12	-1.3401689316054612e-11	-4.417729585031706e-12	-4.183000916479245e-12
R_PSER_Dt6	4.639168622172507e-09	2.8574981620482776e-08	1.6945457384509588e-08	1.8188061709500936e-08	1.577263104499127e-08	2.8975841188244592e-08	8.502556988337906e-09	7.830893822280416e-09
R_PSER_Lt6	-1.059548595735982e-07	-4.268012145647315e-07	-2.959577982963868e-07	-1.7395474758569176e-07	-2.832016273712768e-07	-3.699176592715514e-07	-1.272108634785274e-07	-1.8588007060643677e-07
R_RAFFINt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PGI	-0.0128805293198393	-0.0027671224895129	-0.0045098093084827	-0.0034462765058108	-0.0002030435038096	-0.0003380284282623	-0.0058533335389451	-0.0044168134245735
R_RHCYS	1.0744366624565009e-07	5.46541635893062e-07	2.9610756178957205e-07	2.627862978629605e-07	3.001408942726085e-07	6.381237680881404e-07	2.1757621956440854e-07	2.4760036099910565e-07
R_P5CD	9.382964773995197e-05	0.0012662535797604	0.0012728489794098	0.0003831102525044	0.0013174422409545	3.1086965999510655e-05	6.971921629494816e-06	9.180337957147685e-06
R_RIBFLVt2	-8.338627879508899e-08	-3.864606258376091e-07	-2.512101989239624e-07	-1.5105358443928685e-07	-2.458625815784932e-07	-2.7983495386532664e-07	-9.168591579011842e-08	-9.722038774376275e-08
R_NDPK9	0.0028602145233918	0.003297551521015	0.0038796147593424	0.0020267367938878	0.0038184259070053	9.2248916244958e-05	6.420678827397108e-06	0.0005419140749512
R_RMNt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PYRt2	-1.4526568033780551e-06	-2.657292854899712e-06	-3.015134289196392e-06	-6.906187044498913e-07	-0.0064947520103464	-8.518128202048697e-06	0.0413285230437202	-9.27389946923235e-07
R_PYNP1	-1.0744566929926649e-07	-5.465533925302912e-07	-2.961162628781211e-07	-2.627941181367055e-07	-3.001480312347926e-07	-6.381371695264593e-07	-2.1758063729893085e-07	-2.4760454400696297e-07
R_PHETA1	-9.708525032514627e-08	-3.871205526695398e-07	-2.965161776669057e-07	-1.764735786946581e-07	-2.472052676311121e-07	-2.589880622183572e-07	-9.416212379265154e-08	-1.0743637939708561e-07
R_NDPK8	1.4754757750659597e-07	8.205998468235887e-07	5.927179318292175e-07	3.379360830439715e-07	5.558374452166448e-07	4.80814861824469e-07	1.3513693298411458e-07	1.580957654685744e-07
R_PYNP2r	-0.0099814537073414	-0.0114486178309534	-0.0135038147988524	-0.0069702209637965	-0.0133760291732482	-0.0001088171315172	-1.902738016160144e-06	-0.0001377680662419
R_RMPA	-3.469446951953614e-18	0.0	-3.469446951953614e-18	-3.469446951953614e-18	0.0	-6.938893903907228e-18	0.0	0.0
R_SALADC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NH4t	4.876588050903991e-06	2.1033111307442592e-05	1.3672954492813943e-05	8.488907674408797e-06	1.3964748498837554e-05	2.2548045857797436e-05	7.868362899975112e-06	-0.0405106475542423
R_DSERt2	-2.0122816885015382e-09	-1.0937147285061677e-08	-6.430194994522242e-09	-5.552445347251078e-09	-7.024520902454423e-09	-1.2382775634728338e-08	-3.680649982712447e-09	-3.57753726296095e-09
R_SERt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PTAr	0.0081375752988409	0.0056489372492069	0.0060915292461372	0.0075910228987655	0.0049404027561048	0.0076044394725613	0.0067560274182037	0.0074979258494058
R_PMPK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SORD_D	-4.688490845561333e-09	-2.9637163175000317e-08	-5.739433858731323e-10	-1.913639188777516e-08	2.6552074428032313e-10	-3.5117572648457613e-08	-1.0806426489762266e-08	-1.0434719633495293e-08
R_NMNAT	-1.7658676780551996e-07	-9.240960188380832e-07	-5.105614079119192e-07	-5.047748800231233e-07	-4.733537586100456e-07	-8.224989604017907e-07	-2.6051855706726856e-07	-2.2589901463310194e-07
R_SRB_Lt	4.688490828214098e-09	2.9637163171530867e-08	5.739433858731323e-10	1.9136391894714052e-08	-2.6552073387198227e-10	3.5117572651927054e-08	1.0806426489762266e-08	1.0434719612678613e-08
R_PTA2	1.660254329978461e-05	3.798866719029181e-05	8.156897560292198e-05	1.7588317020700295e-05	2.9612281601278795e-05	1.1996183648742276e-05	5.733740367431378e-06	6.5214759965223634e-06
R_PHYT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NNATr	1.764563734747704e-07	9.233307761077892e-07	5.099950603562609e-07	5.042658374684872e-07	4.728892166044885e-07	8.216266435961961e-07	2.6023099986699494e-07	2.256267374080301e-07
R_PIabc	1.5813073607809085e-07	8.905686000705498e-07	4.604116770176439e-07	5.142146978585368e-07	4.647056834929352e-07	8.879390622208953e-07	2.985819604727069e-07	2.758619466879897e-07
R_SO4t2	1.815817617232352e-07	7.129056123842504e-07	5.5322929038715e-07	3.982686323653647e-07	4.542776800247191e-07	4.2035594091237204e-07	1.525736199300097e-07	2.302205470774904e-07
R_NNAM	1.765867678260363e-07	9.240960188366426e-07	5.10561407930222e-07	5.04774880025622e-07	4.7335375859611734e-07	8.224989603958455e-07	2.6051855707395324e-07	2.2589901462886762e-07
R_SARCOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PIt2r	-0.0709888476335631	-0.0680350816874797	-0.0715474762119095	-0.0717049453544076	-0.0680145812481764	-0.0685062612269019	-0.0652653226742203	-0.0570450786594551
R_PIt7	0.0709902636837948	0.0680395751272088	0.0715598898703638	0.0717061239750646	0.0699403118211305	0.0685083586472696	0.0652659363559725	0.0570457677438858
R_SUCR	2.452549411575271e-18	-1.3163489594638524e-18	-3.2634468227767416e-19	-4.556559272901189e-18	2.0567803078783243e-20	3.3113434137887472e-18	7.831881946530989e-19	3.5057725796703174e-18
R_NNDPR	-1.303943700405309e-10	-7.65242730153281e-10	-5.663475706901558e-10	-5.090424905896386e-10	-4.6454200005651034e-10	-8.72316740077013e-10	-2.8755720345992623e-10	-2.722772443319709e-10
R_PMANM	-1.3641470644060186e-07	-3.801059444627497e-07	-9.393547952540882e-07	-1.2375639189127208e-07	-5.274240927263807e-07	-1.0031675921548523e-07	-3.0281402794984924e-08	-2.5117798400225988e-08
R_SALCpts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NO2t2r	0.0171132283766733	0.0135656862352672	0.0143508505559069	0.0188695922551437	0.0213385322463248	0.0201236734641954	0.0132837801836632	0.0176899765165748
R_NPHS	-2.003037480036925e-12	-1.1756648111090355e-11	-8.70108838033169e-12	-7.820275812769893e-12	-7.136952030616576e-12	-1.3401398577752614e-11	-4.41774495062938e-12	-4.183019229120221e-12
R_RBK	-3.435741237588219e-07	-4.77988800474255e-07	-3.684171685971322e-06	-2.4866981186005832e-08	-1.825634312186547e-06	4.4901291052987246e-07	1.6525986400520165e-07	2.0354199533473285e-07
R_NO2t3	0.017113227838106	0.0135656848141052	0.0143508479929246	0.0188695893477567	0.0213385306184153	0.0201236753778072	0.0132837807560327	0.0176899765642547
R_PNTEH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NO3t2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PNTK	-3.4891163623057746e-15	3.82239697026556e-15	-1.1198076479578295e-14	-2.4483776412399923e-14	1.0829846641864962e-14	-2.952638797124934e-14	-4.653558583026527e-15	-2.1344950450121346e-15
R_RBK_Dr	1.9714502060244795e-10	3.365360146045113e-09	1.30176647184145e-11	3.6058115642986305e-09	1.6675632592388427e-10	1.1716253857503424e-08	3.634773584865382e-09	4.074669249722451e-09
R_RIBabc	1.8147730536725736e-07	1.2149357269032467e-06	4.221446110782535e-07	6.9297871262648e-07	3.946180766734984e-07	1.3491974098099729e-06	4.636721784757563e-07	4.253219258612775e-07
R_NTR3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SUCCt2r	-5.167377073733714e-07	-2.3370870093630813e-06	-1.4094253452529015e-06	-5.834354790748564e-07	-1.3211374438486244e-05	-4.494057206711616e-05	-7.905313908485034e-07	-0.0027551631483962
R_Q23DO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PNP	1.7658676780551996e-07	9.240960188380832e-07	5.105614079223275e-07	5.047748800265928e-07	4.733537586065762e-07	8.224989603705657e-07	2.6051855707420746e-07	2.2589901463310194e-07
R_QULNS	-1.3039436431987027e-10	-7.652427325829668e-10	-5.663475708726452e-10	-5.090424935439044e-10	-4.6454199889615916e-10	-8.723167199780738e-10	-2.875572053938798e-10	-2.7227724625381803e-10
R_RBFK	-6.084036828205531e-18	4.566814784981962e-19	2.335222367662207e-17	-9.375990804644423e-17	-5.5160859364470984e-18	6.224056629445124e-17	7.105077942059161e-18	-1.261147996943704e-18
R_APNPT	-3.469446951953614e-18	-1.3877787807814457e-17	-3.469446951953614e-18	0.0	-1.0408340855860844e-17	-3.469446951953614e-18	1.0408340855860844e-17	3.469446951953614e-18
R_PNTOt2	-2.288706222701442e-07	-9.115307287171914e-07	-6.539139023493956e-07	-4.440419127914319e-07	-6.562852742260372e-07	-6.805789098708603e-07	-2.3577039507532987e-07	-2.822940051439016e-07
R_PPA	0.0016938345001081	0.0026091559823842	0.0019070164749799	0.0002772367452996	0.0011249536310115	0.0001295443114401	0.0036819836419838	0.0048178691188408
R_PPBNGS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PPNCL	-3.486534981455156e-15	3.8241569938354464e-15	-1.1191568136918186e-14	-2.4481994254556223e-14	1.08289289269078e-14	-2.9525482317517834e-14	-4.653267520801737e-15	-2.132982307177786e-15
R_RBK_L1	3.341777377577082e-10	4.36065684193415e-09	5.781058304969313e-10	3.486795398977209e-09	5.509249975020241e-10	1.310628111278658e-08	4.173376013332949e-09	4.569631723367387e-09
R_RBFSa	1.6677255756402104e-07	7.72921251671279e-07	5.024203978973528e-07	3.0210716866976615e-07	4.917251631550483e-07	5.596699078375919e-07	1.8337183160588135e-07	1.9444077549819065e-07
R_PPCDC	-3.474726302305596e-15	3.822335219596278e-15	-1.1192251879441181e-14	-2.4484030364546692e-14	1.0828667945168091e-14	-2.9532200339470983e-14	-4.6537399373855696e-15	-2.1342424348553632e-15
R_PPCK	2.7733080172205406e-06	3.862692486863437e-06	2.4032023240756626e-06	3.3877136835520973e-06	0.0004055982256111	0.0125281564969269	0.0094870071836218	0.0088886449482821
R_OCBT_1	2.954766913955409e-07	1.352640657002746e-06	8.189384897300256e-07	6.869656667719826e-07	7.444422250937888e-07	1.2347829337275296e-06	3.9290894550403365e-07	7.460808117039364e-07
R_PPM	-0.0108731957867279	-0.0133158835851437	-0.0166499543576545	-0.0070171008094217	-0.0163504200533288	-0.0001079419315168	-1.0264614497719482e-06	-0.0001378770411072
R_PPCOAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_RBFSb	8.338627878221845e-08	3.8646062583559813e-07	2.5121019894747053e-07	1.5105358433558844e-07	2.458625815777101e-07	2.7983495392151616e-07	9.168591580261013e-08	9.722038774857763e-08
R_RBP4E	3.3417774103483566e-10	4.360656849500266e-09	5.7810583056761e-10	3.486795397550368e-09	5.509250000645949e-10	1.310628111941825e-08	4.1733760058892955e-09	4.569631721629275e-09
R_RMI	-1.0408340855860844e-17	3.469446951953614e-18	-3.469446951953614e-18	0.0	0.0	-6.938893903907228e-18	0.0	-3.469446951953614e-18
R_RMK	-2.5112203085782604e-18	-1.7885215857139448e-18	8.453605535520105e-19	5.759059642675098e-18	1.4384647423681738e-18	1.813984818514149e-17	8.552822490720292e-19	-5.3633567143358444e-18
R_PPM2	0.0108753165916874	0.0133283984998206	0.0166611430903322	0.0070225695532604	0.0163582575591414	0.0001153721329279	3.1937025758536908e-06	0.0001399644477957
R_PPND	1.066312227998246e-07	4.337438407830511e-07	3.319090908830173e-07	1.908955380128833e-07	2.850892925133095e-07	2.953173207524847e-07	1.052938112452114e-07	1.1008163421150322e-07
R_RNDR4	0.0069496616286309	0.0077315231998203	0.0090099076537302	0.0052576486668057	0.0090781421439216	8.755477144320169e-05	8.688535578711217e-07	0.0001213042511591
R_NTRIR2x	5.385672990338728e-10	1.421161921102854e-09	2.562982322716029e-09	2.907387051291738e-09	1.62790946446738e-09	-1.913611870861561e-09	-5.723695360447773e-10	-4.767979892964824e-11
R_RPE	0.001335242850152	0.0093783064367497	0.0004673364691309	-0.0023866224008857	-0.0048895587429602	0.000144996127989	0.003898974999402	0.002850035891613
R_RPI	-0.0115448754842135	-0.0180256622621941	-0.0169044127039331	-0.0058324365996798	-0.0139200691498496	-0.0001923444973887	-0.0019541436987501	-0.0015665584415354
R_SADT	1.8158176173094234e-07	7.129056123732214e-07	5.532292903925873e-07	3.982686323684981e-07	4.54277680028703e-07	4.203559409096669e-07	1.5257361993606389e-07	2.3022054707055875e-07
R_PPNDH	9.708525033047105e-08	3.8712055267918514e-07	2.965161776741319e-07	1.7647357869382308e-07	2.4720526763249764e-07	2.589880622311406e-07	9.416212378212325e-08	1.0743637939481713e-07
R_PPPGO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PPS	6.314845623811428e-07	1.9059896403914209e-06	1.063661962437536e-06	1.1123224243719736e-06	1.0300487892370887e-06	2.9665133562363e-06	3.0232914758113843e-06	1.6354373995476276e-06
R_PRAGSr	9.711427677053842e-07	4.2750626381845305e-06	3.3807031690108395e-06	2.250476502831576e-06	1.8922935733217632e-06	3.268830180355805e-06	1.3753794546893417e-06	3.4798012976398013e-06
R_PRAIi	-4.0917509311344524e-10	-2.4015410840516616e-09	-1.777376971295874e-09	-1.5974706696342267e-09	-1.4578677501320134e-09	-2.737581373396525e-09	-9.024146048475233e-10	-8.54460523169731e-10
R_SBTD_D2	4.688490833857047e-09	2.9637163163970615e-08	5.739433810934579e-10	1.913639187635129e-08	-2.6552073664078807e-10	3.5117572629133675e-08	1.0806426490085108e-08	1.0434719624472794e-08
R_SBTt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SDPDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SERAT	3.193734458596665e-07	1.5049397593877578e-06	9.789761844236633e-07	8.387211021254615e-07	6.379686262186768e-07	8.141141393108731e-07	2.508840504858445e-07	2.793449337644416e-07
R_SERD_D	2.626886967336316e-09	1.7637834335261423e-08	1.0515262413117681e-08	1.2635616349502251e-08	8.748110136955459e-09	1.6593065534030036e-08	4.82190700362557e-09	4.2533565661535664e-09
R_SHCHD2_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PRAIS_1	9.711427677068794e-07	4.275062638184387e-06	3.380703169011889e-06	2.25047650282449e-06	1.8922935733203133e-06	3.2688301803553644e-06	1.3753794546881438e-06	3.4798012976372374e-06
R_PRATPP	7.987998298522446e-07	4.169347546116728e-06	3.70857793552586e-06	1.7463977247266578e-06	2.678785989605084e-06	2.034730807353918e-06	5.986337987344287e-07	4.099350627172714e-07
R_PRASCSi	9.711427676958873e-07	4.275062638191274e-06	3.380703169013344e-06	2.2504765028186213e-06	1.8922935733078905e-06	3.268830180352261e-06	1.3753794546808584e-06	3.479801297622681e-06
R_PRFGS_1	9.71142767703654e-07	4.27506263818406e-06	3.38070316900509e-06	2.2504765028260684e-06	1.8922935733217065e-06	3.268830180345081e-06	1.375379454689343e-06	3.4798012976381763e-06
R_PRMICI	7.98799829854896e-07	4.169347546115199e-06	3.708577935527396e-06	1.746397724721599e-06	2.678785989602278e-06	2.03473080732236e-06	5.986337987297363e-07	4.0993506271805313e-07
R_SERD_L	3.464222926458788e-07	1.6726134343727776e-06	1.260836661246926e-06	9.114341547656524e-07	8.237820240684883e-07	7.215121167867378e-07	2.0687332340995705e-07	2.2235505473145701e-07
R_SHCHF_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_OMPDC	2.763058423367404e-07	1.2892699648837196e-06	7.752253251806715e-07	5.23372188665614e-07	8.098922469445247e-07	1.3970162594124425e-06	4.898212931691646e-07	7.600248371369046e-07
R_SHK3Dr	3.244606838759268e-07	1.3943688434193968e-06	9.70928735601756e-07	5.951892442616902e-07	8.814043044660935e-07	1.0830986747409344e-06	3.842643003827695e-07	4.47745429878188e-07
R_SHKK	3.244606838668004e-07	1.3943688434149457e-06	9.70928735600873e-07	5.951892442554734e-07	8.814043044697578e-07	1.0830986747345623e-06	3.8426430037369083e-07	4.4774542988970717e-07
R_SHSL1	2.7903170658117294e-07	1.3431663410200153e-06	8.36170959593983e-07	7.459888397413541e-07	1.1007325388830526e-06	1.1690234077741191e-06	3.2206064449508374e-07	3.130808427594647e-07
R_URATEt_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PRO1x	0.0267821146693325	0.0307370319156872	0.0292045995245517	0.0271592719668472	0.0298853869368307	0.0248647706184891	0.0258826668914755	0.0221307065900933
R_PRPPS	3.5523008549698254e-06	1.9448105124851567e-05	1.6620186606381565e-05	8.322785699999696e-06	1.2161856074079797e-05	1.1805412309925932e-05	3.6007786251394942e-06	3.640839086216374e-06
R_SHSL2	3.864830937764728e-07	1.758182450195489e-06	1.259932104669023e-06	1.0056920509848765e-06	1.462397617307099e-06	1.161234424466822e-06	3.233217600781445e-07	3.648454847091587e-07
R_OCOAT1	4.67617971941503e-07	4.306978631705982e-06	1.5905874152961907e-06	2.314707533757065e-06	1.7468146023200126e-06	3.448841809878394e-06	1.698732423862509e-06	2.806828982401116e-06
R_SHSL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SHSL4r	1.2885503887467193e-07	6.410953530816663e-07	3.729376611709105e-07	3.457087482772482e-07	4.647072721916525e-07	5.551293370243603e-07	1.5624281506993752e-07	1.4095172083620108e-07
R_PROt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PSCVT	3.244606838724573e-07	1.3943688434228665e-06	9.709287355913476e-07	5.951892442512818e-07	8.81404304469563e-07	1.0830986747235871e-06	3.8426430037930004e-07	4.4774542989553523e-07
R_PSDC_BS	-4.217058040890167e-10	-2.4750865107767192e-09	-1.8318078294772543e-09	-1.6463920085073487e-09	-1.5025138818352672e-09	-2.8214178518534323e-09	-9.300503996181015e-10	-8.80627742362745e-10
R_SLCYSS	1.1562163015747388e-18	5.11591150934824e-19	-3.648734949519643e-18	-2.5390980506988004e-18	-2.7585217717253453e-19	4.843331998928764e-18	-4.558775092990936e-19	5.88120403214679e-19
R_ORNTA_1	8.038692890214452e-07	4.439920774076647e-06	2.5342697433763923e-06	3.374916328272436e-06	2.419726342317245e-06	3.992910099812249e-06	1.149875944670626e-06	7.288929571522318e-07
R_SPODM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.469446951953614e-18
