Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_ALLULPE	9.368251181751663e-09	9.373518808364343e-09	9.469686479413042e-09	9.33689147178396e-09	9.420319446382108e-09	9.428589693716294e-09	9.392691707743596e-09	9.388988374964269e-09
R_AMAOTr	9.984236076787669e-09	9.984569199206206e-09	9.984125248774234e-09	9.984583437816497e-09	9.98434324106512e-09	9.984538307250546e-09	9.984465976220493e-09	9.984718135624961e-09
R_ALLabcpp	9.36825117868792e-09	9.373518808732366e-09	9.469686479337056e-09	9.336891471252016e-09	9.420319450379464e-09	9.428589694548785e-09	9.392691709340746e-09	9.388988367122024e-09
R_ALLtex	9.368251063790469e-09	9.373518849997708e-09	9.469686368390741e-09	9.3368914821923e-09	9.420319413422362e-09	9.4285896867774e-09	9.39269173549917e-09	9.38898847557823e-09
R_AMMQLT8	8.521200299235136e-12	0.0	0.0	0.0	2.642562510681536e-12	0.0	0.0	8.338124047400585e-12
R_ALPATE160pp	1.852255388357585e-09	1.927024571604298e-09	2.964806223946237e-09	3.018590353384297e-09	2.008650126709418e-09	2.802590656449504e-09	1.960933361934242e-09	2.885125466156695e-09
R_ASCBptspp	9.91937297409808e-09	9.918695854807302e-09	9.9200026281544e-09	9.918539211544589e-09	9.920882582384668e-09	9.919069841863616e-09	9.920627286766781e-09	9.92111629992802e-09
R_ASCBtex	9.919372878641752e-09	9.918695864641336e-09	9.920002597141321e-09	9.91853910115026e-09	9.920882559910638e-09	9.919070009800636e-09	9.920627208614974e-09	9.92111615083502e-09
R_ALPATG160pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMPMS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALR2	0.0250438074889769	0.0220819797799281	0.0233861380305774	0.0186566955937024	0.0216447861803527	0.0170704192692539	0.0224847879528169	0.016996047115441
R_ALR4x	0.0250438074889769	0.0220819797799281	0.0233861380305774	0.0186566955937024	0.0216447861803527	0.0170704192692539	0.0224847879528169	0.016996047115441
R_ASNN	0.0060040330075905	0.0092175282728937	0.0045280767493262	0.0080331388429295	0.0063838885620279	0.0086904923522793	0.0080170512121936	0.0069184270808198
R_ASNNpp	1.4738734677428225e-05	1.7682398414778604e-05	1.3712903007573867e-05	1.6002979360073924e-05	1.3719706435975308e-05	2.056517481084225e-05	2.996786526626944e-05	1.8253634200974214e-05
R_AMPN	0.0095440041565575	0.0109941603316463	0.0107569483112067	0.0173980858955798	0.0148703525831142	0.017014348693651	0.0096257275582629	0.0159760284044077
R_ASNS1	0.0019731610606239	0.0026243708954255	0.0016599679427567	0.0015150181136624	0.0018053921870204	0.0020297452643343	0.0033749455572283	0.001112174273625
R_ALTRH	1.9623882918229143e-08	1.962674826856196e-08	1.9633552415071828e-08	1.9599639378303444e-08	1.96065264882482e-08	1.9560803693707072e-08	1.9651197344766912e-08	1.960667460357013e-08
R_AM3PA	0.0064239530173098	0.0071162262300719	0.005330616890873	0.007112666654626	0.0070872458465344	0.006531516059498	0.0068633122655972	0.0077583099094721
R_ASNS2	0.0040455980620934	0.0066108273707142	0.0028818093305974	0.0065341116552356	0.0045922035200713	0.0066812997806602	0.0046720613886512	0.0058244942948972
R_AMPTASECG	0.003376198184015	0.0032373487488832	0.0028390110253183	0.0033120343876419	0.0042956303656228	0.0034583084115678	0.0034075968615735	0.0036928311684337
R_AM4PA	0.0031888568289658	0.0035925685432034	0.0026702945434574	0.0036748827953904	0.0035856063650793	0.0032272555940184	0.0035523977440104	0.0038565589790658
R_ASNTRS	4.927293251055103e-21	0.0	0.0	0.0	1.6661048403861868e-21	0.0	0.0	6.89176582763369e-21
R_AM4PCP	0.0010922729288521	0.0013158321922303	0.0008978941774055	0.0014858189634346	0.0013574042137707	0.0013187384851797	0.0013485198454854	0.0013495518666697
R_AMALT1	8.756615277987505e-08	8.768614180231636e-08	8.724904968813295e-08	8.756213206280515e-08	8.779321286449004e-08	8.763428484548044e-08	8.769958520853324e-08	8.773875619791486e-08
R_ASNabcpp	0.00308401962383	0.0033186515444286	0.0023469289937774	0.0027885698297501	0.0030577489422715	0.0027796864272428	0.0029811753936338	0.0029404851438809
R_ASNt2rpp	-0.0030987504884963	-0.0033363262871591	-0.0023606342674414	-0.0028045655053189	-0.0030714608368837	-0.0028002438695232	-0.0030111358768946	-0.0029587313810775
R_ASNtex	7.870011087263151e-09	7.655684308716104e-09	7.629343601323058e-09	7.303791349499987e-09	7.811823854453337e-09	7.732530393766979e-09	7.382005673406411e-09	7.397004564424492e-09
R_AMALT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASO3t8pp	7.055643666211088e-21	0.0	0.0	0.0	2.614589188576516e-21	0.0	0.0	7.319011742570509e-21
R_AMPTASEPG	9.920953893944289e-09	9.920394946782606e-09	9.915339890850806e-09	9.915191230178864e-09	9.920334974574881e-09	9.920743878913347e-09	9.92086556206006e-09	9.917503899690005e-09
R_ASO3tex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASP1DC	1.9073665523709948e-08	1.9116813139345703e-08	1.9109052333841985e-08	1.9247305433893952e-08	1.913377393664328e-08	1.9156636109234567e-08	1.906074399472105e-08	1.9101678060055683e-08
R_AMPtex	9.9665879993438e-09	9.965918534859952e-09	9.965604341743985e-09	9.9662949004653e-09	9.966821812312789e-09	9.966518721427065e-09	9.965436698067265e-09	9.965311908999297e-09
R_ASPCT	0.0062743936647484	0.0066238731692543	0.0074193116603129	0.0072556246305636	0.0060771626240202	0.0065150842176297	0.0059736516025209	0.006007709853077
R_ANHGMtex	9.904673969884923e-09	9.900839703647081e-09	9.906771847312257e-09	9.904612463529361e-09	9.909232101534826e-09	9.905846143354324e-09	9.904275843908296e-09	9.902600073274924e-09
R_ASPK	0.0111053470870781	0.0106875589063433	0.0116568462742487	0.0126897931563159	0.0130964919460989	0.0108782759758248	0.0126050445571561	0.0121300860823995
R_ASPO3	0.0	0.0	0.0	5.857674229243447e-10	0.0	0.0	0.0	0.0
R_ANHMK	0.0179323922256963	0.0199853700409772	0.0147033847526431	0.0198994948015768	0.019673143079872	0.0181040183769468	0.0193057447982271	0.0215016444349189
R_ASPO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPO5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ANPRT	0.000208055275033	0.0002437230214501	0.0002456497695542	0.0002346476930087	0.0002004527393729	0.0002007681071908	0.0002217796419628	0.0002343488952282
R_ASPO6	7.984268586206088e-09	8.103688689068677e-09	6.958546119656023e-09	6.831482432165891e-09	8.467009070596537e-09	7.367414007330551e-09	7.709301309253463e-09	9.263764999232733e-09
R_ANS	0.000208055275033	0.0002437230214501	0.0002456497695542	0.0002346476930087	0.0002004527393729	0.0002007681071908	0.0002217796419628	0.0002343488952282
R_AOBUTDs	0.0361156080027154	0.037720339145529	0.0320362519488169	0.046767379270046	0.0445767262832467	0.0459948392431903	0.0397069417359652	0.0414556427762668
R_AOXSr2	9.984236074413956e-09	9.98456921766054e-09	9.98412527218948e-09	9.984583438959582e-09	9.98434323194772e-09	9.984538301867266e-09	9.984465968523672e-09	9.984718136069392e-09
R_ASPT	0.0329482053476567	0.0206618953005376	0.0184599835608829	0.0058947608095469	0.0172306810177765	0.006188528798508	0.0404528378174723	0.0231623251912413
R_CAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPTA	-0.0636298874388819	-0.051449847760795	-0.0504638763083259	-0.0389033229233591	-0.049603411598677	-0.0368534056924709	-0.075247508429163	-0.0549688349425444
R_AP4AH	0.00202616637901	0.0021479240995549	0.002355951663413	0.0028350310956617	0.0023072695815883	0.0025317943125758	0.0025355421902709	0.0026266924699774
R_ASPTRS	3.839739223931528e-21	0.0	0.0	0.0	1.3353954728261309e-21	0.0	0.0	5.0316262007405545e-21
R_CAt6pp	-0.1291271598414208	-0.0936175046235527	-0.1093742610170493	-0.0867649880891259	-0.1106793094139441	-0.0950781331657083	-0.1195868049382783	-0.1463293250179378
R_CBIAT	-2.87513068908396e-14	-3.982369989330437e-13	-3.345379528951753e-13	7.832623438730481e-14	-1.929012505286209e-15	-6.909472993754663e-13	7.708070293155346e-14	-3.3653635433950058e-15
R_AP4AS	0.00202616637901	0.0021479240995549	0.002355951663413	0.0028350310956617	0.0023072695815883	0.0025317943125758	0.0025355421902709	0.0026266924699774
R_CBItonex	0.0	0.0	0.0	7.840547237037562e-14	0.0	0.0	7.716783749754552e-14	0.0
R_AP5AH	0.0	0.0	0.0	1.8972236367831343e-20	0.0	0.0	0.0	0.0
R_CBIuabcpp	0.0	0.0	0.0	7.837368925635438e-14	0.0	0.0	7.713368661028627e-14	0.0
R_ASPabcpp	0.0006798093251785	0.0007068407029489	0.0004854257494169	0.0007887292422041	0.0008591098327309	0.0007989117025172	0.0009427093238186	0.0008051231456036
R_ASPt2_2pp	0.0902801239670877	0.0810267755776189	0.0939237757095476	0.0271564467825478	0.0731827345799288	0.0370610401739853	0.0721614881149629	0.1384321237557369
R_ASPt2_3pp	0.0093294608148486	0.0131140098344147	0.0126532116238998	0.0203534352152696	0.0204054707538452	0.0169522593600352	0.0157374490141311	0.0184769181675532
R_ASPt2pp_copy1	0.0066282512229154	0.0109453082283468	0.0030647375769573	0.0147926884745604	0.006162099807874	0.0132710903844881	0.0124850795746445	0.003578496366312
R_CBL1abcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CBL1tonex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APCS	6.599026545912378e-20	0.0	0.0	0.0	2.3692596899417603e-20	0.0	0.0	4.406498057527781e-20
R_CBLAT	-9.858089455860863e-09	-9.853970951712032e-09	-9.853693076766756e-09	-9.856984763134681e-09	-9.860318707366478e-09	-9.856594054835632e-09	-9.850363809349451e-09	-9.850431526015058e-09
R_CBMD	0.0062521470718404	0.0065981222918671	0.0074104649455014	0.0072335213759799	0.0060618440732566	0.0064986194720703	0.005945375890838	0.005982950664349
R_CBMKr	0.0057744253343467	0.004033016675444	0.0064231423123514	0.0050941192298749	0.0038890032315397	0.0043246427090036	0.0036439989553797	0.0035175451562673
R_CBPS	0.0003960818757005	0.0007765837831614	0.0001977900228149	0.0005474530520006	0.0003737180366323	0.0005358096140955	0.0004116113778212	0.0005588699915359
R_ASPt2pp_copy2	-0.1069147781050365	-0.1057855609293784	-0.1101243753495951	-0.0630917050042238	-0.1006078481921141	-0.0680744007118656	-0.1013088846086648	-0.1612866922154543
R_ASPtex	-1.1871509683736292e-05	-1.0308984463858197e-05	-1.093759278103512e-05	-1.6408269001955134e-05	-1.2152924171004996e-05	-1.1664265650468408e-05	-1.212644637371696e-05	-1.2284414449448278e-05
R_ASR	5.925413601565451e-21	0.0	0.0	0.0	2.196306212388623e-21	0.0	0.0	6.11656502567908e-21
R_AST	0.00198597257829	0.0004727670633401	0.0010677054777581	0.0005416385405923	0.0004871552482734	0.0005764771165565	0.0006394497124397	0.0005366858630969
R_ATHRDHr	-0.0559280019424145	-0.0442963938062526	-0.0556503235290449	-0.0529627783330257	-0.0578769430856361	-0.049904814183261	-0.0529535325214467	-0.0521230015747715
R_ATPHs	0.001319542356	0.0015303504723538	0.0007580691723282	0.0012883100041022	0.0012588285276231	0.001445664114995	0.0019827591633875	0.0014319330687243
R_ATPM	0.0014153315390868	0.0014762955484397	0.0009790851191789	0.0012100986796314	0.0014533411571231	0.0012501815975761	0.0013076940124619	0.0014653627890203
R_CCGS	2.010053402122901e-19	4.1012770242037024e-20	4.513776324336495e-19	5.557506504331212e-19	4.0256130438267343e-20	0.0	0.0	0.0
R_CD2abcpp	0.0002436920833729	0.000307775966144	0.0001593064778746	0.000180666076048	0.0002268835630319	0.0001833679995432	0.0005836125069117	0.0002156902939644
R_CD2t3pp	0.0317259294203936	0.0322776248667569	0.033509880692476	0.0350779103006516	0.0323093432618504	0.0305364258728954	0.0325435431945499	0.0301450186135911
R_CD2tex	-2.220446049250313e-16	0.0	0.0	-2.220446049250313e-16	0.0	0.0	0.0	0.0
R_ATPPRT	0.0002205253726562	0.0002950916503651	0.0003258542653387	0.0003235541434953	0.0003158305986624	0.0003121565589437	0.0003217490476047	0.0003872847281565
R_APG3PAT120	0.0055319660937132	0.0054303136185375	0.0033460788789147	0.0039730256443932	0.0044928098192195	0.0034933828440266	0.0061910442419868	0.0037753407222302
R_ATPS4rpp	1.3140644170243738	1.2436908556896291	1.0587448619492978	1.0930306701593495	1.260960300914551	1.118874432325248	1.2824135912330044	1.2759469229508027
R_BALAt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BALAtex	-9.14953890429615e-09	-9.192937744373353e-09	-9.185145311008114e-09	-9.323353200585416e-09	-9.21053833202734e-09	-9.234377928990511e-09	-9.136253531494276e-09	-9.178235060858242e-09
R_BETALDHx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CD2tpp	0.0319696215037666	0.0325854008329009	0.0336691871703507	0.0352585763766996	0.0325362268248824	0.0307197938724386	0.0331271557014616	0.0303607089075556
R_CDAPPA120	0.000200168550095	0.0003249794120166	0.0003284575134787	0.0007532047884617	0.0003757864267498	0.0007534480349198	0.0002648279161327	0.0005120347570461
R_CDAPPA140	0.0002005508369133	0.000325713958846	0.0003284345417343	0.0007561937684949	0.0003779271061932	0.0007555898390977	0.0002657717857267	0.000512939883539
R_CDAPPA141	0.0001905107026385	0.0003086020741308	0.0003084226624634	0.0007159556081899	0.000356904525871	0.000713080762027	0.0002557445093284	0.000482277895344
R_CDAPPA160	0.0001970021044147	0.0003199450398451	0.0003216093515177	0.0007450900855871	0.0003721589405867	0.0007435885473474	0.0002618945004231	0.0005041818608791
R_CDAPPA161	0.0001807072692291	0.0002957670669508	0.0002869406358962	0.0006859528086258	0.0003390262366278	0.0006796980395615	0.0002439466879106	0.0004588475590677
R_CDAPPA180	0.0001838103242791	0.0002985270733966	0.0002985841397725	0.0007008877849566	0.000348205949368	0.0006986353098934	0.0002464191396587	0.0004731847354028
R_CDAPPA181	0.0001644594623621	0.0002713127033364	0.0002641617339412	0.000638404891531	0.0003170674386357	0.0006300261189459	0.0002290128204641	0.0004248168487611
R_CDGR	9.998992551590653e-20	2.1672818824206423e-20	2.2477814264977643e-19	2.769582537651749e-19	2.0269772283899084e-20	0.0	0.0	0.0
R_BETALDHy	2.3810311968506825e-08	2.4338831061760563e-08	2.3994228755912746e-08	2.293665055090248e-08	2.3225864468478454e-08	2.3745256333436016e-08	2.3470730488148253e-08	2.3183948151458197e-08
R_BMOCOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BMOGDS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BMOGDS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BPNT	0.0073896574550739	0.0076475234694522	0.0057634581363753	0.0093744748572149	0.0077028330633415	0.0082347845913154	0.007502492417069	0.0082578366890196
R_BSORx	6.5094028608798495e-09	6.772936450160934e-09	6.618211416727129e-09	6.090503125132253e-09	6.2278710896194084e-09	6.482891381575436e-09	6.346281854089089e-09	6.205524136282333e-09
R_BSORy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDGS	2.962615350936484e-19	5.649280265199989e-20	6.849356562896385e-19	8.413522116798129e-19	5.711552117871395e-20	0.0	0.0	0.0
R_CDPMEK	2.5575987101564742e-09	0.0	0.0	0.0	1.1098793771134338e-09	0.0	0.0	2.512426295633906e-09
R_BTNt2ipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APG3PAT140	0.0055111660744185	0.0054055470933708	0.0033465890378783	0.0039346082960162	0.0044362784752412	0.0034685651104887	0.00614715717864	0.0037585664934169
R_BTNtex	-9.984278515062785e-09	-9.984606919033467e-09	-9.984163273912829e-09	-9.984622240111209e-09	-9.984384208294728e-09	-9.984576498922593e-09	-9.984503668292176e-09	-9.984760573900076e-09
R_BTS5	9.984236073080057e-09	9.984569217187236e-09	9.984125273852184e-09	9.984583487967466e-09	9.984343233489026e-09	9.98453832827452e-09	9.984465968803841e-09	9.98471813872692e-09
R_BUTCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CFAS160E	5.75371577109133e-19	0.0	0.0	0.0	2.0160279480750405e-19	0.0	0.0	3.835300608025804e-19
R_CFAS160G	5.748447607045795e-19	0.0	0.0	0.0	2.015183069396538e-19	0.0	0.0	3.8134256644571866e-19
R_CFAS180E	5.808830252340737e-19	0.0	0.0	0.0	2.0379871663982532e-19	0.0	0.0	3.8949008309685583e-19
R_BUTSO3abcpp	9.908223698721684e-09	9.90770345805153e-09	9.906942240886433e-09	9.907334357702748e-09	9.907439659451385e-09	9.905404766020828e-09	9.909398534261789e-09	9.908810474504686e-09
R_BUTSO3tex	9.908223574939257e-09	9.907703324429916e-09	9.906942377568841e-09	9.907334286296532e-09	9.907439757483873e-09	9.905404718679732e-09	9.909398412943917e-09	9.908810438830074e-09
R_CFAS180G	5.804070674615626e-19	0.0	0.0	0.0	2.0372304159643084e-19	0.0	0.0	3.873511866455759e-19
R_APG3PAT141	0.0060890658909321	0.006015522571081	0.0038288422843325	0.0044903460198196	0.0050243889697038	0.0040032309302974	0.0066311993914473	0.0043757390593335
R_CGLYabcpp	0.003376198184015	0.0032373487488832	0.0028390110253183	0.0033120343876419	0.0042956303656228	0.0034583084115678	0.0034075968615735	0.0036928311684337
R_CGLYtex	9.7668753085145e-09	9.755309671177771e-09	9.761320196588484e-09	9.710705128895825e-09	9.747967322226714e-09	9.736894623912916e-09	9.751027985061e-09	9.735227290974537e-09
R_CHLabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHLt2pp	2.2707376236217233e-08	2.5941026374363313e-08	2.225190003612545e-08	2.4108413742350808e-08	3.4986879763639905e-08	2.2473764995821e-08	2.473710974879597e-08	2.6429453815435025e-08
R_CHLtex	9.693778890706994e-09	9.694906655255409e-09	9.656836885696409e-09	9.672713074948548e-09	9.669401945799905e-09	9.682567636559725e-09	9.684250734665056e-09	9.68406022039403e-09
R_BUTt2rpp	-1.9227618586279558e-08	-1.9245482639398265e-08	-1.932095072343723e-08	-1.927362198138327e-08	-1.9250855426249103e-08	-1.925839975447548e-08	-1.9177791987703283e-08	-1.929072352205297e-08
R_BUTtex	-1.9227618608397282e-08	-1.9245482540952707e-08	-1.9320950839230026e-08	-1.927362203169025e-08	-1.9250855576302683e-08	-1.9258399763799616e-08	-1.9177791799052105e-08	-1.9290723463072368e-08
R_BWCOGDS1	0.0	8.144572283860924e-15	8.292287787257079e-15	0.0	0.0	0.0	8.689784330922861e-15	0.0
R_BWCOGDS2	0.0	4.072028304757116e-15	4.146189613099148e-15	0.0	0.0	0.0	4.344878764532902e-15	0.0
R_BWCOS	0.0	1.2218162149175107e-14	1.2438213130086571e-14	0.0	0.0	0.0	1.3034759507684266e-14	0.0
R_CA2t3pp	0.1291271599429196	0.0936175047250503	0.1093742611185502	0.086764988190626	0.1106793095154431	0.0950781332672077	0.1195868050397778	0.1463293251194357
R_CA2tex	-1.0149858731267614e-10	-1.0149769913425644e-10	-1.015008077587254e-10	-1.015001416249106e-10	-1.0149925344649091e-10	-1.0149925344649091e-10	-1.0149969753570076e-10	-1.0149792117886136e-10
R_CADVtpp	0.0006702712204815	0.0006425994817249	0.0005404291974599	0.0008509723718561	0.0006516047065	0.0006268006473721	0.0005984741989379	0.0006057129477271
R_CHOLD	1.961384662540925e-08	1.961402634595068e-08	1.9574503190541152e-08	1.9589805340080426e-08	1.959910628108121e-08	1.9600809650230027e-08	1.9603327608460723e-08	1.9603390534028143e-08
R_CHORM	5.19750730936878e-05	6.211614771492556e-05	4.725660680494374e-05	6.815857554688793e-05	4.0328132560885606e-05	4.205062197766896e-05	5.18979293117747e-05	5.475646735749833e-05
R_CHORS	0.0002600208546914	0.0003058296276178	0.0002928967079806	0.0003027967400886	0.0002407713723392	0.0002428091470149	0.0002736679818659	0.0002890960004935
R_CHRPL	4.3933552030882076e-11	0.0	0.0	0.0	1.7469555835446144e-11	0.0	0.0	4.310945360515881e-11
R_CHTBSptspp	9.93597599361234e-09	9.934451983806821e-09	9.936978044731766e-09	9.93667365554088e-09	9.938292652838445e-09	9.937334730653294e-09	9.935848414090645e-09	9.936076491638253e-09
R_CHTBStex	9.935976041930417e-09	9.934451927762213e-09	9.936978129232445e-09	9.936673706079093e-09	9.9382926332936e-09	9.937334732867953e-09	9.935848366282585e-09	9.936076406091844e-09
R_CINNDO	0.0	9.794156393237954e-21	1.3412729054045712e-20	1.0739015326663223e-20	0.0	8.861726352919421e-21	9.954722067066208e-21	0.0
R_CITL	9.681496410561812e-05	0.0001100905047645	7.7919130441292e-05	0.0001473428316279	0.0001568778667892	0.0001378274899313	8.66348663291035e-05	0.000135825954714
R_CLt3_2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CITt3pp	0.0099723194564741	0.0096868526647629	0.0067589648460084	0.0066752846795515	0.0075000447942078	0.0061288706832111	0.0080194376605785	0.010087009210151
R_APG3PAT160	0.0057077156709379	0.005603255231107	0.0035023935010015	0.0040795380242656	0.004590254256335	0.003610409649993	0.0063295699083874	0.0039243979003482
R_CITt7pp	0.0087653876080515	0.0079347854604288	0.0057272142566002	0.0045896033714576	0.0053039792224259	0.0036793133371193	0.0066040290905767	0.00779576919701
R_CITtex	-0.0012069318484224	-0.001752067204334	-0.0010317505894081	-0.0020856813080938	-0.0021960655717818	-0.0024495573460918	-0.0014154085700017	-0.0022912400131409
R_CLtex	-1.0149880935728106e-10	-1.0149769913425644e-10	-1.015008077587254e-10	-1.015001416249106e-10	-1.01499031401886e-10	-1.0149947549109584e-10	-1.0149947549109584e-10	-1.0149792117886136e-10
R_CMPN	0.0070269119743382	0.0093889572755957	0.0037867569518935	0.0094586569514862	0.0092956389712071	0.0104772996567703	0.0072154784744719	0.0084167595393164
R_CMPtex	9.940561485066723e-09	9.939584488805052e-09	9.943480927532278e-09	9.941434786497894e-09	9.942677348107054e-09	9.942749068514445e-09	9.940933187735368e-09	9.940102296823738e-09
R_CLIPAabctex	1.0467370673753152e-06	3.4803505972955078e-06	1.980557961254577e-06	1.3479645085933168e-05	4.434090977918758e-06	9.948256061928912e-06	4.6864063476938927e-08	4.416936950849727e-06
R_APG3PAT161	0.006727016383214	0.0065256023842653	0.0044397164780307	0.004961937818494	0.0055885248872303	0.0044887907942105	0.0072583660605968	0.0049205149116915
R_CLPNH120pp	0.0035244961876478	0.0038250463205712	0.0026299249955621	0.0036187953534789	0.0036968833077304	0.0031063161774383	0.0038581774683299	0.0035703679954218
R_CLPNH140pp	0.0035264048463704	0.0038273398505755	0.0026298689453479	0.0036243964517368	0.0037055983532802	0.0031094047135967	0.0038625693781569	0.0035725816072337
R_CLPNH141pp	0.0034787004204751	0.0037764559808404	0.0025838610611007	0.0035508017556438	0.003618499508863	0.0030521554135774	0.0038168399409771	0.0035007024148362
R_CMtex	0.073174474298487	0.0729087210860417	0.0575630744460691	0.0781763132800925	0.0837635585484175	0.0748300086207955	0.0696293134899939	0.0880991176432528
R_CMtpp	0.0731744742984869	0.0729087210860418	0.0575630744460691	0.0781763132800924	0.0837635585484175	0.0748300086207954	0.0696293134899937	0.0880991176432529
R_CO2tex	-0.8359452431227261	-0.8321681751497985	-0.7186557766462316	-0.7995100945573224	-0.804543463555947	-0.7820000783121104	-0.8579026811383543	-0.8471101093724365
R_CLPNH160pp	0.0035089402360984	0.0038095589147753	0.0026135129454711	0.0036036778345695	0.00368203847699	0.0030923416252262	0.0038446311487674	0.0035513625934493
R_CO2tpp	-0.8304232788605428	-0.8269965524848151	-0.7095403634164477	-0.7922696238488734	-0.7981800659620621	-0.7756196558283801	-0.8509907345475456	-0.8401699163177955
R_COBALT2abcpp	0.0004958571761052	0.0005926457729059	0.0002915947460325	0.0003438539161342	0.0004207023808826	0.0003580745168407	0.0011978879671046	0.0004466628504581
R_COBALT2t3pp	0.0645539462208434	0.0621522740298992	0.0613352184118856	0.0667609596488781	0.0599091977810631	0.0596292660206877	0.0667964895308175	0.0624247828502029
R_COBALT2tex	-4.898303984646192e-13	-4.89608353859694e-13	-4.89608353859694e-13	-4.89608353859694e-13	-4.89608353859694e-13	-4.89608353859694e-13	-4.89608353859694e-13	-4.89608353859694e-13
R_CLPNH161pp	0.0034382586728393	0.003742780754074	0.0025420242591692	0.0034991445550856	0.0035413694584972	0.0030144905901963	0.0037666735606681	0.0034511030366131
R_CLPNH180pp	0.0034495690358464	0.0037487484343266	0.0025633625887762	0.0035242161284392	0.0035812792347922	0.0030347273469545	0.0037756925536923	0.0034806798832214
R_CLPNH181pp	0.0033852082192959	0.003690596365749	0.0025057064885159	0.0034236412973401	0.0034416612285025	0.0029713382892749	0.0037089433178906	0.0033874433233667
R_CLPNS120pp	0.0035244961876478	0.0038250463205712	0.0026299249955621	0.0036187953534789	0.0036968833077305	0.0031063161774383	0.0038581774683299	0.0035703679954218
R_CLPNS140pp	0.0035264048463704	0.0038273398505755	0.0026298689453479	0.0036243964517368	0.0037055983532802	0.0031094047135967	0.0038625693781569	0.0035725816072337
R_COBALT2tpp	0.0650498033964589	0.0627449198023155	0.0616268131574285	0.0671048135645227	0.060329900161456	0.0599873405370388	0.0679943774974325	0.0628714457001714
R_APG3PAT180	0.0065127442138301	0.0064070907365465	0.0040936764006686	0.0047184684266409	0.0052895067824012	0.0042039925915131	0.0071164721030945	0.0045779714683571
R_COLIPAKpp	1.7016556942656672e-06	5.055121289604755e-06	2.957085496617707e-07	2.543813060202022e-06	8.688009380981303e-07	1.06140198122255e-06	6.025608866433718e-07	2.258497449489587e-06
R_CLPNS141pp	0.0034787004204751	0.0037764559808404	0.0025838610611007	0.0035508017556438	0.003618499508863	0.0030521554135774	0.0038168399409771	0.0035007024148362
R_CLPNS160pp	0.0035089402066792	0.0038095588853564	0.0026135129160513	0.0036036778051498	0.0036820384475707	0.0030923415958067	0.0038446311193478	0.0035513625640302
R_APG3PAT181	0.0079791934342609	0.0076450675201893	0.0052076360509017	0.0058152315122761	0.006373324886751	0.0053262613218671	0.0081536005586353	0.0058376822246508
R_CLPNS161pp	0.0034382586499555	0.0037427807311904	0.0025420242362849	0.0034991445322014	0.0035413694356133	0.0030144905673123	0.0037666735377841	0.0034511030137294
R_COLIPAPabctex	1.7016556942650929e-06	5.0551212896050286e-06	2.9570854966236025e-07	2.543813060202317e-06	8.688009380978354e-07	1.06140198122295e-06	6.025608866436176e-07	2.2584974494891933e-06
R_COLIPAabcpp	0.0004715546242267	0.0005957159761595	0.0004389430349903	0.0006041773413154	0.0005465297306629	0.000550950625534	0.0004025077122151	0.000585088034937
R_APH120	0.0069159160824776	0.0051673419684036	0.0117722479163736	0.0126645093670182	0.0127235517116818	0.013305793686655	0.0050469622254017	0.0134614651958723
R_COLIPAabctex	2.4341725238245767e-06	1.0207727323043388e-05	2.859936047883368e-07	3.119549926609298e-06	1.0527938261165352e-06	1.2341929091211236e-06	5.643782056981597e-07	3.497626319204963e-06
R_CLPNS180pp	0.0034495690358464	0.0037487484343266	0.0025633625887762	0.0035242161284392	0.0035812792347922	0.0030347273469545	0.0037756925536923	0.0034806798832213
R_APH140	0.0068942765916249	0.0051449578231176	0.0117732500406805	0.0125860721748132	0.0126239794702124	0.0132504181374308	0.0050139210231421	0.0134269239571627
R_CLPNS181pp	0.0033852082075042	0.0036905963539574	0.0025057064767239	0.0034236412855482	0.0034416612167108	0.0029713382774832	0.0037089433060988	0.0033874433115751
