Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_AGMT	0.0208941468941486	0.0208797350348875	0.0186238435872447	0.0175882125509363	0.0210564197841242	0.0171709175108486	0.0203298688365664	0.0206761882672395
R_ACPPAT161	0.0153430896842827	0.0131509361217756	0.0177513347780937	0.0191202930543548	0.0206049847781944	0.0195029805639721	0.0138441229381056	0.0198726036582317
R_AGMt2pp	0.0030787959838355	0.0037641681300335	0.0021660794807699	0.0038205681105976	0.0028395916469163	0.0037812756507549	0.0037058372068635	0.0034742691125766
R_EX_gam_e	-0.0043056176514892	-0.0041605358355389	-0.003782597785594	-0.008543345183362	-0.0045217492661564	-0.0047224860454515	-0.0031406047366411	-0.0056118108804537
R_AGMtex	-0.0110692440713942	-0.0139788637083224	-0.0264054201887344	-0.025857899122784	-0.0218637379609254	-0.0213442941353718	-0.0124689809081273	-0.0190925064460354
R_ACPPAT180	0.0154212289991698	0.0132245710816824	0.0176201857836574	0.0188452853057803	0.02027635196239	0.019238837344861	0.0140454969190849	0.0195287483658536
R_ACPPAT181	0.0179346774301881	0.015248966207558	0.0195444143300156	0.020629096770528	0.0224842296353101	0.0211441964374991	0.0158374456040928	0.0216774975022065
R_ACPS1	5.469276119858213e-18	0.0	0.0	3.853759923360042e-18	7.304222680244622e-18	4.062716134135207e-18	6.9208723994678114e-18	1.7406596899855095e-18
R_AGPAT120	0.005073069950821	0.005186897062541	0.0033009583063595	0.0041420158407812	0.0042584771400923	0.0036627557528338	0.0057965090869476	0.0036716079875151
R_AGPAT140	0.005640988602338	0.0057261356520368	0.0036869691869405	0.0044916843864207	0.0047149391563799	0.0039988265765492	0.0063826268777444	0.0040542540502358
R_EX_gam6p_e	-0.0003906234292921	-0.000341096361355	-0.0005722046144482	-0.0004073875155455	-0.0001391496841297	-0.0004525143440579	-0.0009900934343836	-0.0002930303922298
R_ACS	0.0990810819609413	0.0471436176770469	0.0981429501398329	0.0084080186356315	0.0594714823921627	0.0188025214616948	0.0866920128758867	0.0669421006928202
