Reaction	Glycerol + Glucose
R_y001862	0.0
R_y001863	0.0
R_y001864	0.0
R_y001865	0.0
R_y001866	0.0
R_y001867	0.0
R_y001868	0.0
R_y001869	0.0
R_y001870	0.0
R_y001873	0.0
R_y001874	0.0
R_y001875	0.0
R_y001876	0.0
R_y001877	0.0
R_y001878	0.0
R_y001879	0.0
R_y001880	0.0
R_y001881	0.0
R_y001882	0.0002228614364906456
R_y001883	0.0
R_y001884	0.0
R_y001885	0.0
R_y001886	0.0
R_y001887	0.1615931192836624
R_y001889	0.0
R_y001890	0.0
R_y001891	0.0
R_y001892	0.0
R_y001893	0.0
R_y001895	0.0
R_y001896	0.0
R_y001897	0.0
R_y001898	0.0
R_y001899	0.0
R_y001900	0.0
R_y001901	0.0
R_y001902	0.0
R_y001903	0.0
R_y001904	0.0
R_y001905	0.0
R_y001906	0.0
R_y001907	0.0
R_y001908	0.0
R_y001909	0.0
R_y001910	0.0
R_y001911	0.0
R_y001912	0.0
R_y001913	0.0
R_y001914	0.0
R_y001915	0.0
R_y001916	0.0
R_y001919	0.0
R_y001920	0.0
R_y001921	0.0
R_y001922	0.0
R_y001923	0.0
R_y001924	0.0
R_y001925	0.0
R_y001926	0.0
R_y001927	0.0
R_y001928	0.0
R_y001929	0.0
R_y001930	0.0006685843094719371
R_y001931	0.0
R_y001932	-0.07928835719518369
R_y001935	0.0
R_y001937	0.0
R_y001938	0.0
R_y001939	0.0
R_y001940	0.0
R_y001941	0.0
R_y001942	0.0
R_y001943	0.0
R_y001944	0.0
R_y001945	0.0
R_y001946	0.0
R_y001947	0.0
R_y001963	-0.030998587620095275
R_y001964	0.030998587620095275
R_y001965	-8.451814324344193
R_y001966	0.0
R_y001967	0.0
R_y001968	0.0
R_y001970	0.0
R_y001971	0.0
R_y001972	0.0
R_y001976	0.0002228614364906456
R_y001977	0.015499293810047637
R_y001978	7.972913280247339
R_y001979	10.183900725853889
R_y001980	0.00033429215473596854
R_y001981	0.0
R_y001984	0.0
R_y001987	0.0
R_y001988	0.0
R_y001989	0.0
R_y001991	0.0
R_y001992	-10.183900725853889
R_y001993	0.0
R_y001994	0.0
R_y001995	0.0
R_y001996	0.0
R_y002001	0.0
R_y002002	0.0
R_y002003	0.0
R_y002004	0.0
R_y002005	-0.34170911907343915
R_y002008	0.0
R_y002020	0.0
R_y002022	0.0
R_y002023	0.0
R_y002024	0.0
R_y002028	0.0
R_y002029	0.0
R_y002032	5.037325151086625
R_y002033	0.0
R_y002034	4.079441074545171
R_y002036	0.0
R_y002037	0.0
R_y002038	0.0
R_y002039	0.0
R_y002040	0.0
R_y002041	0.0
R_y002042	0.0
R_y002043	0.0
R_y002044	0.0
R_y002045	-8.451814324344193
R_y002046	0.0
R_y002049	0.0
R_y002051	0.0
R_y002052	0.0
R_y002053	0.015499293810047637
R_y002054	0.015499293810047637
R_y002055	0.0
R_y002056	0.0
R_y002057	0.0
R_y002058	0.0
R_y002060	-0.14004737004584075
R_y002061	0.0
R_y002062	0.0
R_y002063	0.0
R_y002066	0.0
R_y002067	0.0
R_y002068	0.0
R_y002072	0.0
R_y002073	0.0
R_y002075	0.0
R_y002079	0.0
R_y002080	0.0
R_y002082	0.0
R_y002083	0.0
R_y002084	0.0
R_y002085	0.0
R_y002086	0.0
R_y002087	0.0
R_y002089	0.0
R_y002090	0.0
R_y002091	0.0
R_y002092	0.0
R_y002093	-0.20971195924813077
R_y002094	-0.015499293810047637
R_y002095	0.0
R_y002096	-45.14515063916701
R_y002097	0.49937787697562913
R_y002098	0.0
R_y002099	0.0
R_y002100	47.179233670305415
R_y002101	0.0
R_y002102	0.0
R_y002103	0.0
R_y002104	0.0
R_y002105	0.0
R_y002106	0.0
R_y002107	0.0
R_y002111	0.7181916412607218
R_y002112	0.0
R_y002115	10.597843439845922
R_y002116	0.0
R_y002117	0.12478579766905042
R_y002118	0.0
R_y002119	-0.15387255914010964
R_y002125	-0.03543280181465521
R_y002126	0.0
R_y002131	0.7576921815300612
R_y002132	2.3853260285497218
R_y002134	0.0
R_y002136	0.0
R_y002137	0.0
R_y002139	0.0
R_y002140	0.016368561707504538
R_y002141	0.06340026569568256
R_y002142	0.0
R_y002143	0.0
R_y002144	0.0
R_y002145	0.0
R_y002146	0.0
R_y002147	0.0
R_y002148	0.0
R_y002149	0.0
R_y002150	0.0
R_y002151	0.0
R_y002152	0.0
R_y002153	0.0
R_y002154	0.0
R_y002155	0.0
R_y002156	0.0
R_y002157	0.0
R_y002158	0.0
R_y002159	0.0
R_y002160	0.0
R_y002161	0.0
R_y002162	0.0
R_y002163	0.0
R_y002164	0.0
R_y002165	0.0
R_y002166	0.0
R_y002167	0.0
R_y002168	0.0
R_y002169	0.0
R_y002170	0.0
R_y002171	0.0
R_y002172	0.0
R_y002173	0.0
R_y002174	0.0
R_y002175	0.0
R_y002176	0.0
R_y002177	0.0
R_y002178	0.0
R_y002179	0.0
R_y002180	0.0
R_y002181	0.0
R_y002182	7.181916412607217e-05
R_y002183	0.0598901980709549
R_y002184	0.0
R_y002185	0.0
R_y002186	0.0
R_y002187	0.0
R_y002188	0.0
R_y002189	0.0
R_y002190	0.0
R_y002191	0.0
R_y002192	0.0
R_y002193	0.0
R_y002194	-0.0006134106015567721
R_y002195	-0.0006637998552750199
R_y002196	-0.0007952515201990921
R_y002197	-0.0006371486359944553
R_y002198	0.009353141114948109
R_y002199	-0.007705170471694015
R_y002200	0.0008569885817940677
R_y002201	0.0008261851754332171
R_y002202	-7.48856081506489e-05
R_y002203	0.0006371486359944553
R_y002204	-0.00945311701635364
R_y002205	0.006479275490173822
R_y002209	0.0
R_y002210	0.0
R_y002211	0.0
R_y002212	0.0
R_y002213	0.0
R_y002214	-0.0007645783632898128
R_y002215	-0.0007645783632898128
R_y002216	0.0
R_y002217	0.0007645783632898128
R_y002218	0.0007645783632898128
R_y002219	0.0
R_y002220	0.0
R_y002221	0.0
R_y002222	0.0
R_y002223	0.0
R_y002224	0.0
R_y002225	0.0
R_y002226	0.0
R_y002227	0.0
R_y002228	0.0
R_y002229	0.0
R_y002230	0.0
R_y002231	0.0
R_y002232	0.0
R_y002233	0.0
R_y002234	0.0
R_y002235	0.0
R_y002236	0.0
R_y002237	0.0
R_y002238	0.0
R_y002239	0.0
R_y002240	0.0
R_y002241	0.0
R_y002242	0.0
R_y002243	0.0
R_y002244	0.0
R_y002245	0.0
R_y002246	0.0
R_y002247	0.0
R_y002248	0.0
R_y002249	0.0
R_y002250	0.0002507191160519764
R_y002251	0.00041786519341996067
R_y002252	0.0
R_y002253	0.0
R_y002254	0.0
R_y002255	0.0
R_y002256	0.0
R_y002257	0.0
R_y002258	0.0
R_y002259	0.0
R_y002260	0.0
R_y002261	0.0
R_y002262	0.0
R_y002263	0.0
R_y002264	0.0
R_y002265	0.0
R_y002266	0.0
R_y002267	0.0
R_y002268	0.00041786519341996067
R_y002269	0.0
R_y002270	0.0
R_y002271	0.0
R_y002272	0.0
R_y002273	0.0
R_y002274	0.0
R_y002275	0.0
R_y002276	0.0
R_y002277	0.0
R_y002278	0.0
R_y002279	0.0
R_y002280	0.0
R_y002281	0.0
R_y002282	0.0
R_y002283	0.0
R_y002284	0.0
R_y002285	0.0
R_y002286	0.0
R_y002287	0.0
R_y002288	0.0
R_y002289	0.0
R_y002290	0.0
R_y002291	0.0
R_y002292	0.0
R_y002293	0.0
R_y002294	0.0
R_y002303	0.0
R_y002304	0.0
R_y002305	0.4263058016662126
R_y003252	0.0
R_y003253	0.0
R_y003254	0.0
R_y003255	0.0
R_y003256	0.0
R_y003257	0.0
R_y003258	0.0
R_y003259	0.0
R_y003260	0.0
R_y003261	0.0
R_y003262	0.0
R_y003263	0.0
R_y003508	0.0002507191160519764
R_y003509	0.00016714607736798427
R_y003510	-0.0007952515201990921
R_y003511	-0.0006371486359944553
R_y003512	0.009353141114948109
R_y003513	-0.007705170471694015
R_y003514	0.0
R_y003515	0.0007441814573378027
R_y003516	0.0007509804258276953
R_y003517	0.009149224882739735
R_y003518	0.0006371486359944553
R_y003519	0.052367848936708955
R_y003520	-0.012885947544320209
R_y003521	0.0
R_y003522	0.0
R_y003523	0.0007645783632898128
R_y003524	0.0007645783632898128
R_y003525	0.04591190501853737
R_y003526	-0.1442015264342253
R_y003527	0.0
R_y003528	-0.044336025587992954
R_y003529	0.0
R_y003530	0.0
R_y003531	0.0765930519331954
R_y003532	0.0765930519331954
R_y003533	-0.0765930519331954
R_y003534	0.019107633702804352
R_y003535	0.0
R_y003536	-0.01888887890962062
R_y003537	-0.008984577432171629
R_y003538	0.021479675606825666
R_y003539	0.0
R_y003540	-0.021479675606825666
R_y003541	0.0
R_y003542	0.0
R_y003543	-0.002590796698008298
R_y003544	0.0025907966947927488
R_y003545	0.018894185698287068
R_y003546	0.002585489908538598
R_y003547	0.03068114691465803
R_y003548	-0.03068114691465803
R_y003549	0.0
R_y003550	0.0
R_y003551	0.0
R_y003552	-0.004972519526875484
R_y003553	0.0
R_y003570	0.0
R_y003571	0.0003773863267791315
R_y003572	0.0006371486359944553
R_y003573	-0.009353141114948109
R_y003574	0.007705170471694015
R_y003575	-0.0007441814573378027
R_y003576	-0.0007509804258276953
R_y003577	0.007219336824764801
R_y003578	-0.0006371486359944553
R_y003579	0.011032416758973611
R_y003580	0.012885947544320209
R_y003581	0.015007187448721192
R_y003582	0.0
R_y003583	0.0
R_y003584	0.0
R_y003585	0.00032705664080346974
R_y003586	-0.0003270566440190191
R_y003587	-0.0003270566424916332
R_y003596	0.0
R_y003597	0.0
R_y003598	0.0
R_y003599	0.0007645783632898128
R_y003600	0.0007645783632898128
R_y003601	0.0
R_y003602	0.0
R_y003603	0.0
R_y003604	0.0
R_y003605	0.0
R_y003606	0.0
R_y003607	0.0
R_y003608	0.0
R_y003609	0.0
R_y003610	0.0
R_y003611	0.0
R_y003612	0.0
R_y003613	0.0
R_y003614	0.0
R_y003615	0.0
R_y003648	0.0
R_y003649	0.0
R_y003650	0.0
R_y003651	0.0
R_y003652	0.0
R_y003653	0.0
R_y003662	0.0
R_y003663	0.0
R_y003664	0.0
R_y003665	0.0
R_y003666	0.0
R_y003667	0.0
R_y003668	0.0006047173619415277
R_y003669	-0.017481502739927227
R_y003670	0.0
R_y003671	0.0
R_y003678	0.0
R_y003679	0.0
R_y003680	0.0
R_y003681	0.0008641297176087485
R_y003682	0.0008309459326430043
R_y003683	0.0007645783632898128
R_y003684	0.0007645783632898128
R_y003717	0.0
R_y003718	0.0
R_y003719	0.0
R_y003720	0.0
R_y003721	7.181916412607217e-05
R_y003722	0.00021904845058452014
R_y003723	0.0
R_y003724	0.0
R_y003725	0.0
R_y003726	0.0
R_y003727	0.0
R_y003728	0.0
R_y003729	0.0
R_y003730	0.0
R_y003901	0.0
R_y003902	0.0
R_y003927	0.0
R_y003928	0.0
R_y003937	0.0
R_y003938	0.0
R_y003939	0.005263387141586076
R_y003940	0.0
R_y003957	0.017481502739927227
R_y003958	0.0006047173619415277
R_y003959	-0.0012094347238830554
R_y003960	0.0012094347238830554
R_y003961	-0.0006047173619415277
R_y003962	-0.0012094347238830554
R_y003987	0.0
R_y003996	0.0
R_y004005	0.0
R_y004038	0.0
R_y004039	0.0
R_y004040	0.0
R_y004042	0.0
R_y004043	0.0
R_y004044	0.0
R_y004045	0.0
R_y102462	0.0
R_y102512	0.0
R_y102542	0.0006047173619415277
R_y102584	0.0
R_y102620	0.0
R_y102812	0.0
R_y102884	0.00265647632337401
R_y102948	0.0
R_y103022	0.0
R_y103030	0.0
R_y103034	0.0
R_y103042	0.0
R_y103046	0.0
R_y103054	0.0
R_y103058	0.0
R_y103066	0.0
R_y103070	0.0
R_y103078	0.0
R_y103082	0.0
R_y103090	0.0
R_y103098	0.0
R_y103112	0.0
R_y103120	0.0
R_y103128	0.0
R_y103136	0.0
R_y103144	0.0
R_y103152	0.0
R_y103160	0.0
R_y103168	0.0
R_y103176	0.0
R_y103184	0.0
R_y103192	0.0
R_y103200	0.0
R_y103208	0.0
R_y103216	0.0
R_y103224	0.0
R_y103232	0.0
R_y103240	0.0
R_y103244	0.0
R_y103248	0.0
R_y103296	0.0
R_y103304	0.0
R_y103308	0.0
R_y103312	0.00265647632337401
R_y103316	0.0
R_y103324	0.0
R_y103332	0.0
R_y103340	0.0
R_y103554	-0.003089007237078651
R_y103562	0.0
R_y103588	0.003089007237078651
R_y103616	0.0
R_y103624	0.0
R_y103632	0.0
R_y103640	0.0
R_y103654	0.0
R_y103672	0.0
R_y103685	0.005895570195092978
R_y103731	0.010227048971552678
R_y103739	0.00459797744500054
R_y103747	0.0
R_y103751	0.00265647632337401
R_y103755	0.012566054060076
R_y103759	0.0012094347238830554
R_y103765	0.017481502739927227
R_y103773	0.017481502739927227
R_y103781	0.0
R_y103789	0.0
R_y103797	0.0
R_y103805	0.0
R_y103813	0.0
R_y103821	0.0
R_y103829	0.0
R_y103837	0.0
R_y103845	0.0
R_y103853	0.0
R_y103861	0.0
R_y103869	0.0
R_y103877	0.0
R_y103885	0.0
R_y103893	0.0
R_y103903	0.0
R_y103911	0.0
R_y103919	0.0
R_y103929	0.0
R_y103941	0.0
R_y103949	0.0
R_y200001	0.0
R_y200002	0.0
R_y200003	1.1337586146314658
R_y200004	0.0
R_y200005	0.0
R_y200006	0.0
R_y200007	0.0
R_y200008	0.0
R_y200009	0.0
R_y200010	0.0
R_y200011	0.0
R_y200012	0.0
R_y200013	0.0
R_y200014	0.17574149457461646
R_y200015	0.0
R_y200016	0.0
R_y200017	0.0
R_y200018	0.0
R_y200019	0.0
R_y200020	0.0
R_y200021	0.0
R_y200022	0.35209305923331924
R_y200023	-1.1141567057186919
R_y200024	0.11736435307825542
R_y200025	-1.114156705717378
R_y200026	0.11736435307680841
R_y200027	0.14702905040391553
R_y200028	0.14702905040237207
R_y200029	0.11736435307680841
R_y200030	0.11736435307825542
R_y200031	0.1173643530784162
R_y200032	0.11736435307680841
R_y200033	0.11736435307680841
R_y200034	0.11736435307680841
R_y200035	0.11736435307825542
R_y200036	0.11736435307825542
R_y300001	0.0
R_y300002	0.0
R_y300003	0.0
R_y300004	-1.2987123838653782
R_y300005	0.0
R_y300006	-1.2987123838653545
R_y300007	0.0
R_y300008	-1.2987123838653594
R_y300009	0.016631034698114434
R_y300010	0.0
R_y300011	-0.0004736953423738226
R_y300012	0.0
R_y300013	0.0
R_y300014	0.0
R_y300015	0.0
R_y300016	0.0
R_y300017	0.0
R_y300018	-0.00795656793240654
R_y300019	0.00795656793240654
R_y300020	0.0
R_y300021	0.0
R_y300022	1.2987123838653782
R_y300023	1.2987123838653545
R_y300024	1.2987123838653594
R_y300025	0.0
R_y300026	0.0
R_y300027	0.0
R_y300028	0.0
R_y300029	15.804989179643451
R_y300030	0.0
R_y300031	0.0
R_y300032	0.0
R_y300033	0.0
R_y300034	0.0
R_y300035	0.0
R_y300036	0.0
R_y300037	0.0
R_y300038	0.0
R_y300039	14.046036338864292
R_y300040	14.046036338864292
R_y300041	14.046036338864292
R_y300042	0.0
R_y300043	0.0
R_y300044	0.0
R_y300045	0.0
R_y300046	0.0
R_y300047	0.0
R_y300048	0.0
R_y300049	0.0
R_y300050	0.0
R_y300051	0.0
R_y300052	0.0
R_y300054	0.0
R_y300055	0.0
R_y300056	0.0
R_y300057	-0.1615931192836624
R_y300058	0.0
R_y300059	0.0
R_y300060	0.0
R_y300061	0.0
R_y300062	0.0
R_y300063	0.0
R_y300064	0.0
R_y300065	0.0
R_y300066	0.0
R_y300067	0.0
R_y300068	0.0
R_y300069	0.0
R_y300070	0.0
R_y300071	0.0
R_y300072	0.0
R_y300073	0.0
R_y300074	0.0
R_y300075	0.0
R_y300076	0.0
R_y300077	0.0
R_y300078	0.0
R_y300079	0.0
R_y300080	0.0
R_y300081	14.046036338864292
R_y300082	0.0
