Reaction	Glycerol + Glucose
R_y001215	8.708609594565432e-08
R_y001216	-5.308603248932453e-07
R_y001217	-1.91264913212974e-07
R_y001218	7.849608699150856e-09
R_y001219	1.59142679256874e-07
R_y001221	0.0016217754453061
R_y001222	0.0016217754453061
R_y001223	-4.043371387707495e-08
R_y001224	1.5578291101547848e-08
R_y001225	3.5093481714348887e-09
R_y001226	1.483345423034584e-07
R_y001227	0.0
R_y001229	1.1882884562825707e-16
R_y001230	0.0
R_y001231	-1.9735158019600477e-17
R_y001232	0.0
R_y001235	3.689756833402669e-15
R_y001236	-5.489365757019304e-07
R_y001237	0.0028854445686207
R_y001238	-1.003543980138133e-07
R_y001239	2.294792716011441e-07
R_y001241	-2.8836724292517855e-07
R_y001242	0.0
R_y001244	3.692299956128964e-07
R_y001245	0.0319020113548668
R_y001246	6.928590884461976e-07
R_y001247	4.682173202615012e-07
R_y001249	0.0
R_y001251	-8.393127066226233e-08
R_y001252	-4.336808689942019e-19
R_y001253	2.1684043449710093e-19
R_y001254	-9.36936561647672e-07
R_y001255	0.0
R_y001256	-1.734723475976807e-18
R_y001257	0.0
R_y001258	-8.673617379884035e-19
R_y001260	-2.134153781474524e-08
R_y001261	0.0
R_y001262	1.2785338756801656e-07
R_y001263	-8.673617379884035e-19
R_y001264	3.639775387104293e-07
R_y001265	1.692439282877537e-05
R_y001266	1.045383750447416e-06
R_y001267	3.15906365936456e-07
R_y001268	0.0
R_y001269	0.0
R_y001270	0.0
R_y001271	0.0
R_y001272	0.0
R_y001273	-3.3014707592413095e-07
R_y001274	0.0
R_y001275	0.0
R_y001276	0.0
R_y001277	-0.0285664091111192
R_y001542	0.0
R_y001543	-8.555180241835715e-08
R_y001545	-2.8685876032409825e-18
R_y001546	-4.5191565843951146e-08
R_y001547	0.000219891772578
R_y001548	2.8836724292499945e-07
R_y001550	0.0
R_y001551	0.0
R_y001552	6.602655750749282e-08
R_y001553	8.344240003279028e-08
R_y001554	0.0
R_y001560	1.355403501726582e-07
R_y001562	-1.4051260155412135e-16
R_y001566	0.0
R_y001567	-4.908613382929167e-07
R_y001568	-2.883672429281059e-07
R_y001572	-5.098503271892892e-08
R_y001573	-5.0985032720024526e-08
R_y001574	-0.0001034447922723
R_y001575	6.437514294042532e-05
R_y001576	-6.900782655045595e-07
R_y001577	-3.2894057901407974e-08
R_y001578	-3.289405789939914e-08
R_y001579	6.900782655062943e-07
R_y001580	6.437514294042545e-05
R_y001582	-7.951063635616706e-09
R_y001583	1.7082679280803342e-06
R_y001585	5.69700433204548e-05
R_y001586	-2.6964742206945062e-08
R_y001587	-1.734723475976807e-18
R_y001588	-4.6254049132499206e-09
R_y001589	6.018830083302476e-07
R_y001590	-6.018830083272947e-07
R_y001591	2.1501548344918242e-07
R_y001595	5.235784540022492e-07
R_y001596	-6.414894926324959e-05
R_y001598	-1.5446717790064914e-08
R_y001599	-1.5446717792008683e-08
R_y001600	1.3754219742537904e-06
R_y001601	0.0
R_y001604	5.6451110322993736e-08
R_y001605	5.6451110322722215e-08
R_y001606	-9.27461522252232e-08
R_y001607	0.0
R_y001608	0.0
R_y001609	-7.99567532773493e-08
R_y001610	0.0
R_y001611	-1.734723475976807e-18
R_y001619	1.0082890623749189e-06
R_y001621	0.0
R_y001622	-8.153200337090992e-17
R_y001625	-9.274615225892107e-08
R_y001627	6.198481681610971e-19
R_y001628	0.0
R_y001629	-2.257402259416741e-18
R_y001630	-1.8760585790910906e-07
R_y001631	4.04398587803267e-07
R_y001632	-0.0202113933360042
R_y001633	-4.043985878041112e-07
R_y001634	0.015230250755301
R_y001635	1.214306433183765e-17
R_y001637	-1.214306433183765e-17
R_y001638	0.003247481090283
R_y001639	0.0
R_y001640	1.734723475976807e-18
R_y001641	0.0
R_y001643	0.0
R_y001644	-1.2788691497282734e-06
R_y001645	-1.4395432237808423e-06
R_y001647	-1.6168691127291246e-08
R_y001648	0.0
R_y001649	0.0
R_y001650	1.1027507239550623e-07
R_y001651	0.0
R_y001652	-3.159014712317276e-08
R_y001654	-1.3823923382220993e-07
R_y001656	-3.275220689623326e-08
R_y001657	0.0
R_y001658	0.0
R_y001659	-1.6168691122087075e-08
R_y001660	1.2788691498132748e-06
R_y001661	1.439543223777373e-06
R_y001663	0.0162585244682708
R_y001664	1.908195823574488e-17
R_y001665	0.0021489383151259
R_y001667	0.010743888569199
R_y001668	0.0162585244682708
R_y001669	-0.0021489383151258
R_y001671	0.0
R_y001672	0.0268401728414738
R_y001673	0.003247481090283
R_y001674	9.03223752597403e-06
R_y001675	3.469446951953614e-18
R_y001676	-5.204170427930421e-18
R_y001677	-1.3877787807814457e-17
R_y001678	-8.673617379884035e-18
R_y001679	0.0
R_y001680	-8.673617379884035e-18
R_y001681	-1.0408340855860844e-17
R_y001683	0.0
R_y001684	3.911963568220545e-07
R_y001686	7.9164398932019e-08
R_y001687	-7.91643989323364e-08
R_y001691	-4.0939474033052647e-16
R_y001694	-0.0021489383151259
R_y001695	0.0
R_y001696	-0.0213942783067927
R_y001697	0.0430986973097446
R_y001698	1.518849448763765e-07
R_y001699	1.0408340855860844e-17
R_y001700	3.874020124395097e-05
R_y001702	0.0
R_y001703	1.2787228267150912e-06
R_y001704	2.2292161844239547e-07
R_y001705	0.0
R_y001706	-2.276653720613963e-18
R_y001707	0.0
R_y001708	4.908613382946514e-07
R_y001709	0.0
R_y001710	0.0
R_y001712	-7.771309335993876e-08
R_y001714	-0.0108620528508067
R_y001715	0.0
R_y001716	0.0
R_y001717	7.771309336150611e-08
R_y001718	-1.123661443724038e-07
R_y001719	1.1236614436659077e-07
R_y001720	1.734723475976807e-18
R_y001721	0.0
R_y001726	-3.2752206908376325e-08
R_y001727	-1.6738706767762632e-07
R_y001729	7.421594640927287e-09
R_y001730	0.0
R_y001731	0.0
R_y001735	0.0
R_y001737	0.0
R_y001738	-9.274615222175377e-08
R_y001743	3.642919299551295e-17
R_y001745	9.274615222175377e-08
R_y001746	-2.4843315998331755e-06
R_y001747	-3.5211279668032065e-08
R_y001748	2.1392794974720023e-08
R_y001749	0.0
R_y001751	-1.7010621381277624e-07
R_y001752	1.7010621381277624e-07
R_y001753	3.2415435744202644e-08
R_y001754	3.161291819916978e-07
R_y001757	3.2031104697349097e-07
R_y001758	2.3413300611133117e-07
R_y001759	7.009915455741257e-08
R_y001760	-1.734723475976807e-18
R_y001761	0.0042387277713355
R_y001762	0.0042387277713355
R_y001763	-0.0202112461833885
R_y001764	-8.53408255407914e-08
R_y001765	0.0
R_y001766	0.0
R_y001770	1.673870676822953e-07
R_y001771	-0.0014799084380618
R_y001772	-3.628460253084914e-05
R_y001774	0.0014858566064374
R_y001775	-6.562308446644849e-09
R_y001776	1.408344619483609e-07
R_y001777	1.8371392714738866e-07
R_y001788	-9.188795111428885e-08
R_y001791	0.0
R_y001792	-5.315170894156662e-19
R_y001793	0.0082426807113666
R_y001794	0.0011575842053188
R_y001795	-0.0082426807113666
R_y001796	-3.20419622501511e-08
R_y001798	3.204196224949381e-08
R_y001800	0.0
R_y001801	-3.469446951953614e-18
R_y001802	0.0
R_y001803	3.469446951953614e-18
R_y001805	-1.0949842525528192e-06
R_y001806	0.0
R_y001807	0.0
R_y001808	-0.0125769122128896
R_y001809	-2.484494758606126e-06
R_y001810	3.9041061733509627e-07
R_y001811	0.0106838291913044
R_y001812	9.27461522252232e-08
R_y001813	9.274615222175377e-08
R_y001814	-9.274615222394689e-08
R_y001815	-1.0346227364095996e-08
R_y001816	-1.0346227364427252e-08
R_y001817	1.6168691127291246e-08
R_y001818	-1.733343553013527e-07
R_y001819	0.0
R_y001820	0.0
R_y001822	3.842136964765924e-19
R_y001823	0.0
R_y001824	2.45723265460626e-07
R_y001825	-8.814826381927515e-07
R_y001826	-1.7782955072723208e-07
R_y001827	-4.864207435959292e-06
R_y001829	-0.0021497104929476
R_y001830	-3.0325793538907644e-05
R_y001831	0.0162172660536673
R_y001832	0.0164588170142442
R_y001833	-1.4114352422933685e-08
R_y001834	0.0
R_y001835	1.9152678728748265e-07
R_y001836	1.663634733323899e-07
R_y001837	0.0
R_y001838	2.439013852042719e-07
R_y001839	-1.734723475976807e-18
R_y001840	-0.0002197055355396
R_y001841	-1.553553693150671e-07
R_y001842	1.5535536931551852e-07
R_y001843	-1.0522112463988725e-07
R_y001844	9.856391405480005e-08
R_y001845	-1.0522112463967614e-07
R_y001846	3.5992738048676316e-08
R_y001847	0.0
R_y001848	0.0
R_y001849	-1.3554035019174018e-07
R_y001851	0.0
R_y001852	-1.734723475976807e-18
R_y001853	-1.3877787807814457e-17
R_y001854	0.0
R_y001855	1.734723475976807e-18
R_y001856	0.0
R_y001857	0.0
R_y001858	0.0
R_y001859	1.734723475976807e-18
R_y001860	1.734723475976807e-18
R_y001861	1.734723475976807e-18
R_y001862	0.0
R_y001863	0.0001035334520756
R_y001864	-1.37542197425726e-06
R_y001865	0.0001035334520756
R_y001866	0.0026151321834957
R_y001867	0.0
R_y001868	0.0026151321834957
R_y001869	-1.7082679280803342e-06
R_y001870	-7.951063634746349e-09
R_y001873	8.184225835966379e-07
R_y001874	5.720628445617466e-07
R_y001875	9.318315049094649e-08
R_y001876	-9.318315049092196e-08
R_y001877	9.318315049092196e-08
R_y001878	-9.318315049096112e-08
R_y001879	-1.5782710686714613e-07
R_y001880	5.0997372759096954e-08
R_y001881	3.601177701713582e-07
R_y001882	0.0043726937366288
R_y001883	6.977501226505634e-07
R_y001884	7.995675328081876e-08
R_y001885	0.0
R_y001886	-6.729255188067575e-08
R_y001887	4.87260878570886e-07
R_y001889	1.4114240425260954e-07
R_y001890	3.27522069066416e-08
R_y001891	-3.5931118762222394e-08
R_y001892	-3.275220691184577e-08
R_y001893	1.400877134929727e-07
R_y001895	-2.88267815798382e-08
R_y001896	2.8826781575577824e-08
R_y001897	-3.73357462134836e-08
R_y001898	1.1527105648852369e-07
R_y001899	3.0403032474726466e-08
R_y001900	3.0862234107865864e-07
R_y001901	-3.4436410379506954e-08
R_y001902	6.951344868535309e-08
R_y001903	-8.708609593152969e-08
R_y001904	5.308603249085783e-07
R_y001905	-1.734723475976807e-18
R_y001906	1.9126491322032745e-07
R_y001907	4.0939474033052647e-16
R_y001908	6.729255187971905e-08
R_y001909	6.72925518801557e-08
R_y001910	-6.729255187798433e-08
R_y001911	-7.849608693916692e-09
R_y001912	-1.5914267927040784e-07
R_y001913	4.0433713878570003e-08
R_y001914	-1.5578291105861836e-08
R_y001915	-3.509348169014246e-09
R_y001916	-1.767819046800752e-07
R_y001919	0.0
R_y001920	-1.734723475976807e-18
R_y001921	0.0
R_y001922	0.0
R_y001923	0.0
R_y001924	0.0
R_y001925	0.0
R_y001926	0.0
R_y001927	0.0
R_y001928	1.734723475976807e-18
R_y001929	0.0
R_y001930	0.003248115088795
R_y001931	0.0
R_y001932	2.1392794988597807e-08
R_y001935	0.0
R_y001937	1.734723475976807e-18
R_y001938	0.0
R_y001939	0.0
R_y001940	1.734723475976807e-18
R_y001941	-1.734723475976807e-18
R_y001942	0.0
R_y001943	1.734723475976807e-18
R_y001944	1.734723475976807e-18
R_y001945	-1.734723475976807e-18
R_y001946	1.734723475976807e-18
R_y001947	0.0
R_y001963	-3.84782844874837e-07
R_y001964	3.847828448852453e-07
R_y001965	-0.0059281450589323
R_y001966	-1.734723475976807e-18
R_y001967	-3.691029491445575e-15
R_y001968	0.0
R_y001970	3.2752206903172154e-08
R_y001971	-8.673617379884035e-18
R_y001972	0.0
R_y001976	0.0043726937366288
R_y001977	6.86536624754791e-08
R_y001978	0.0073192667574608
R_y001979	0.0261749461494162
R_y001980	0.0016242718491
R_y001981	1.982068125998965e-07
R_y001984	-1.408344619477576e-07
R_y001987	1.0035439804052817e-07
R_y001988	9.060934513110965e-09
R_y001989	9.060934511677792e-09
R_y001991	-4.447780962424376e-07
R_y001992	-0.0261749461494162
R_y001993	-1.9152678729452234e-07
R_y001994	-1.663634733298335e-07
R_y001995	4.007211229506424e-16
R_y001996	0.0
R_y002001	-9.348116559257496e-08
R_y002002	-9.34811655965706e-08
R_y002003	2.1501548344918242e-07
R_y002004	0.0
R_y002005	-3.692299956181006e-07
R_y002008	0.0
R_y002020	1.734723475976807e-18
R_y002022	0.0
R_y002023	1.734723475976807e-18
R_y002024	8.39312706616839e-08
R_y002028	-8.817950204515143e-19
R_y002029	8.746216069768186e-19
R_y002032	-0.0026598486119565
R_y002033	9.369365616476564e-07
R_y002034	6.465210481782368e-07
R_y002036	0.0
R_y002037	4.4477809624070285e-07
R_y002038	0.0
R_y002039	0.0
R_y002040	0.0
R_y002041	0.0
R_y002042	1.734723475976807e-18
R_y002043	0.0
R_y002044	0.0
R_y002045	-0.0047629783093712
R_y002046	3.7798496873397996e-07
R_y002049	1.734723475976807e-18
R_y002051	2.1341537845279253e-08
R_y002052	-1.2785338756678704e-07
R_y002053	6.86536621129219e-08
R_y002054	6.865366211465662e-08
R_y002055	-1.9820681261560282e-07
R_y002056	1.0975776890421229e-06
R_y002057	-1.097577689041819e-06
R_y002058	0.0
R_y002060	-1.0453837504479507e-06
R_y002061	3.159063659364968e-07
R_y002062	-4.076634450732817e-19
R_y002063	-1.3777059286283758e-07
R_y002066	0.0
R_y002067	0.0
R_y002068	0.0
R_y002072	7.294176999284811e-06
R_y002073	0.0
R_y002075	0.0
R_y002079	1.102750723966069e-07
R_y002080	1.429189836546496e-07
R_y002082	0.0
R_y002083	3.759122889575886e-07
R_y002084	3.7591228895655925e-07
R_y002085	-1.3455665210174161e-07
R_y002086	0.0
R_y002087	-1.734723475976807e-18
R_y002089	0.0
R_y002090	0.0
R_y002091	3.3014707592442704e-07
R_y002092	0.0
R_y002093	-0.0026150231234252
R_y002094	1.3708895611440342e-06
R_y002095	0.0
R_y002096	-0.0313465684377339
R_y002097	0.002148905562919
R_y002098	2.991622672228987e-05
R_y002099	9.520652688981696e-07
R_y002100	0.0123078846428484
R_y002101	1.8760585790422726e-07
R_y002102	0.0
R_y002103	0.0
R_y002104	-4.7662645262582706e-09
R_y002105	4.766264527153452e-09
R_y002106	0.0
R_y002107	-2.8918473813505093e-09
R_y002111	-1.93775316912685e-07
R_y002112	1.734723475976807e-18
R_y002115	0.0237487431939746
R_y002116	0.0195958920555276
R_y002117	9.309752145678083e-06
R_y002118	1.4260490479505344e-07
R_y002119	-9.166903032035987e-06
R_y002125	0.0003691729005442
R_y002126	4.7607904340667553e-08
R_y002131	1.9738917100255918e-07
R_y002132	0.026054848129089
R_y002134	-1.2718287505181e-07
R_y002136	1.2718287505097958e-07
R_y002137	-5.731078129636098e-08
R_y002139	5.731078129601885e-08
R_y002140	5.8619395070641534e-06
R_y002141	9.803576996271277e-07
R_y002142	6.784962343041339e-18
R_y002143	5.47928828564288e-18
R_y002144	3.638961172206145e-18
R_y002145	7.424243730168914e-18
R_y002146	4.418005174733119e-18
R_y002147	3.855789858942629e-18
R_y002148	5.637851296924623e-18
R_y002149	6.0715321659188256e-18
R_y002150	-5.637851296924623e-18
R_y002151	4.887275731300264e-18
R_y002152	3.3534929230809363e-18
R_y002153	0.0
R_y002154	0.0014801902951057
R_y002155	0.0015167601917587
R_y002156	3.722670790721701e-05
R_y002157	3.921272055944498e-05
R_y002158	3.9233456243260845e-05
R_y002159	3.913598554768119e-05
R_y002160	3.856721110922279e-05
R_y002161	0.0014801902951057
R_y002162	0.0015167601917587
R_y002163	3.7226707907219015e-05
R_y002164	3.92127205594451e-05
R_y002165	3.923345624326319e-05
R_y002166	3.913598554767755e-05
R_y002167	3.8567211109219934e-05
R_y002168	0.0014801902951057
R_y002169	0.0015167601917587
R_y002170	3.7226707907208126e-05
R_y002171	3.921272055944225e-05
R_y002172	3.923345624326155e-05
R_y002173	3.913598554766695e-05
R_y002174	3.856721110921668e-05
R_y002175	0.0014801902951057
R_y002176	0.0015167601917587
R_y002177	3.722670790720346e-05
R_y002178	3.921272055946297e-05
R_y002179	3.923345624326463e-05
R_y002180	3.9135985547660656e-05
R_y002181	3.856721110920905e-05
R_y002182	-1.6638285083600685e-07
R_y002183	-1.7932896403981836e-07
R_y002184	1.408344619483609e-07
R_y002185	1.673870676770911e-07
R_y002186	1.7678190467398938e-07
R_y002187	-1.0370457002498765e-07
R_y002188	-7.506776566453275e-08
R_y002189	-1.631699802685081e-07
R_y002190	1.0370457002861767e-07
R_y002191	7.506776566502948e-08
R_y002192	1.6316998026691398e-07
R_y002193	-1.8371392714836642e-07
R_y002194	0.0012086391117121
R_y002195	5.328020025769514e-05
R_y002196	-0.0009041581953328
R_y002197	1.947356953294066e-05
R_y002198	3.4626874242577044e-05
R_y002199	0.0001982001609185
R_y002200	0.0002714645883864
R_y002201	-1.6799563711644705e-05
R_y002202	-0.0005803364759517
R_y002203	-1.9335412366441876e-05
R_y002204	-3.362100900509285e-05
R_y002205	-0.0001948933379739
R_y002209	0.0
R_y002210	6.938893903907228e-18
R_y002211	-2.731076428875989e-06
R_y002212	2.7310764288621114e-06
R_y002213	1.734723475976807e-18
R_y002214	2.469341086139623e-05
R_y002215	1.3890468797340266e-05
R_y002216	1.734723475976807e-18
R_y002217	-2.2100105025645023e-05
R_y002218	-1.6635659578781437e-05
R_y002219	-1.0500749256304361e-07
R_y002220	-1.0153509734064437e-07
R_y002221	-9.898915881473637e-08
R_y002222	6.56230845186197e-09
R_y002223	-7.82355483372566e-08
R_y002224	6.560828670689535e-09
R_y002225	-2.0735683798385052e-08
R_y002226	9.747069556024725e-08
R_y002227	5.68774438095106e-07
R_y002228	3.8567211109077904e-05
R_y002229	1.0370457002514821e-07
R_y002230	7.506776566502948e-08
R_y002231	-6.560828666804519e-09
R_y002232	1.3797395903164796e-05
R_y002233	-7.506776566247159e-08
R_y002234	6.562308453693417e-09
R_y002235	6.560828671662925e-09
R_y002236	8.430576396208131e-06
R_y002237	8.32687182618544e-06
R_y002238	8.251804060522173e-06
R_y002239	3.921272055891104e-05
R_y002240	3.923345624272484e-05
R_y002241	3.913598554717365e-05
R_y002242	0.0
R_y002243	0.0
R_y002244	0.0
R_y002245	0.0
R_y002246	0.0
R_y002247	0.0
R_y002248	8.110969598562133e-06
R_y002249	7.943582530872511e-06
R_y002250	0.0014879570280853
R_y002251	0.0015243431657135
R_y002252	3.858554843486192e-05
R_y002253	3.8567211109079896e-05
R_y002254	8.430576396208429e-06
R_y002255	8.326871826185112e-06
R_y002256	8.251804060523418e-06
R_y002257	3.921272055891108e-05
R_y002258	3.923345624271962e-05
R_y002259	3.913598554716877e-05
R_y002260	0.0
R_y002261	0.0
R_y002262	0.0
R_y002263	0.0
R_y002264	0.0
R_y002265	0.0
R_y002266	8.110969598563133e-06
R_y002267	7.943582530874956e-06
R_y002268	0.0015243431657135
R_y002269	3.858554843486372e-05
R_y002270	3.856721110907966e-05
R_y002271	8.430576396208612e-06
R_y002272	8.326871826185273e-06
R_y002273	8.251804060524104e-06
R_y002274	3.921272055891132e-05
R_y002275	3.923345624271454e-05
R_y002276	3.913598554716396e-05
R_y002277	0.0
R_y002278	0.0
R_y002279	0.0
R_y002280	0.0
R_y002281	0.0
R_y002282	0.0
R_y002283	8.430576396208637e-06
R_y002284	8.326871826183693e-06
R_y002285	8.251804060523849e-06
R_y002286	3.921272055891008e-05
R_y002287	3.923345624271106e-05
R_y002288	3.913598554715831e-05
R_y002289	0.0
R_y002290	0.0
R_y002291	0.0
R_y002292	0.0
R_y002293	0.0
R_y002294	0.0
R_y002303	0.0
R_y002304	0.0
R_y002305	0.0014485403304074
R_y003252	-3.476861524957889e-08
R_y003253	-3.533053931123278e-08
R_y003254	-2.061110503219254e-18
R_y003255	-2.79367708047849e-18
R_y003256	-1.2147981810123552e-18
R_y003257	-3.7978465702588107e-19
R_y003258	-1.0697081618326277e-18
R_y003259	9.433547857121706e-19
R_y003260	1.511498422969814e-09
R_y003261	1.3803489543136182e-09
R_y003262	-1.5114984196987195e-09
R_y003263	-1.3803489625875403e-09
R_y003508	0.0014800852199665
R_y003509	3.64683164580052e-05
R_y003510	-0.0009043191483849
R_y003511	1.9473569532938925e-05
R_y003512	3.459129514683801e-05
R_y003513	0.0001977638934352
R_y003514	0.0031903265682312
R_y003515	0.000274662575309
R_y003516	-1.4636042327651965e-05
R_y003517	-0.0003784868500533
R_y003518	-1.934197467489372e-05
R_y003519	1.0739296262850253e-05
R_y003520	0.0003360615700131
R_y003521	2.0735683793279835e-08
R_y003522	-9.74706955807203e-08
R_y003523	-2.5262185299808337e-05
R_y003524	-5.245767990654654e-05
R_y003525	0.009565688126215
R_y003526	-0.0031823246369644
R_y003527	-0.0031903265682312
R_y003528	-0.0035277534496831
R_y003529	0.0063806531364625
R_y003530	-0.0063806531364625
R_y003531	-3.5019903698446653e-07
R_y003532	-3.501990369757929e-07
R_y003533	3.501990369705888e-07
R_y003534	1.3708704831045387e-06
R_y003535	0.0
R_y003536	-0.0006491844692445
R_y003537	-7.935464034722686e-06
R_y003538	2.559515913814342e-06
R_y003539	-2.1892248030959405e-06
R_y003540	-1.191156543506669e-06
R_y003541	8.534082553655897e-08
R_y003542	7.35524607267321e-07
R_y003543	0.0006488141781338
R_y003544	-0.0006488141781338
R_y003545	2.875463010511281e-07
R_y003546	8.274480966380393e-08
R_y003547	1.1256768240458517e-06
R_y003548	-1.1256768240527903e-06
R_y003549	3.469446951953614e-18
R_y003550	1.734723475976807e-18
R_y003551	1.734723475976807e-18
R_y003552	-1.5217380942497696e-07
R_y003553	-2.891847379615786e-09
R_y003570	8.057556192125892e-07
R_y003571	-0.0005813459312651
R_y003572	-1.930215524958284e-05
R_y003573	-3.384415175858302e-05
R_y003574	-0.0001975955429752
R_y003575	-0.0002745575678164
R_y003576	1.4737577425000953e-05
R_y003577	0.0003844477787187
R_y003578	1.933541236642973e-05
R_y003579	-9.680703014837077e-06
R_y003580	-0.0003360681308418
R_y003581	1.8611147779186432e-06
R_y003582	1.2056396713790166e-07
R_y003583	1.2056396713443218e-07
R_y003584	-1.2056396713269746e-07
R_y003585	-0.0006113015787641
R_y003586	0.0006113015787641
R_y003587	0.0006113015787641
R_y003596	4.9847714030971935e-06
R_y003597	2.5559981337852644e-06
R_y003598	-3.469446951953614e-18
R_y003599	-2.210010502563461e-05
R_y003600	-1.6635659578769293e-05
R_y003601	1.1610764087538472e-06
R_y003602	-1.1610764087104791e-06
R_y003603	-1.549380918151183e-06
R_y003604	1.3372279133380682e-06
R_y003605	-9.489234038938948e-07
R_y003606	-8.344240003468896e-08
R_y003607	8.344240003642368e-08
R_y003608	-3.469446951953614e-18
R_y003609	-1.5114984142777788e-09
R_y003610	-1.734723475976807e-18
R_y003611	-1.3803489670727311e-09
R_y003612	3.469446951953614e-18
R_y003613	0.0
R_y003614	-2.7310764288933365e-06
R_y003615	2.7310764288690503e-06
R_y003648	2.636621045017801e-07
R_y003649	-2.636621045052495e-07
R_y003650	-1.7646346671847113e-06
R_y003651	1.8330316006419376e-06
R_y003652	-1.8330316006367336e-06
R_y003653	-6.839693344855291e-08
R_y003662	1.0353035655545628e-06
R_y003663	-1.0353035655545628e-06
R_y003664	-5.879902394909098e-07
R_y003665	-6.758390155847671e-08
R_y003666	6.555741410511212e-07
R_y003667	-6.555741410580601e-07
R_y003668	9.623220597280296e-07
R_y003669	-1.519466221212851e-07
R_y003670	0.0
R_y003671	1.734723475976807e-18
R_y003678	3.469446951953614e-18
R_y003679	1.734723475976807e-18
R_y003680	2.6020852139652106e-17
R_y003681	0.0002714486496183
R_y003682	-1.681018955704966e-05
R_y003683	-2.210010502562421e-05
R_y003684	-1.6635659578803988e-05
R_y003717	3.469446951953614e-18
R_y003718	1.734723475976807e-18
R_y003719	1.734723475976807e-18
R_y003720	-2.8918473813505093e-09
R_y003721	-3.478799279373057e-08
R_y003722	-3.538964076128803e-08
R_y003723	0.0
R_y003724	0.0
R_y003725	0.0
R_y003726	0.0
R_y003727	1.734723475976807e-18
R_y003728	0.0
R_y003729	1.511498422951396e-09
R_y003730	1.3803489583991135e-09
R_y003901	2.731076428863846e-06
R_y003902	-2.731076428870785e-06
R_y003927	-1.511498419481949e-09
R_y003928	-1.380348960133837e-09
R_y003937	1.377705930866169e-07
R_y003938	1.4114352568650457e-08
R_y003939	8.199617587689724e-08
R_y003940	1.4395432237768115e-06
R_y003957	-3.292959871396134e-07
R_y003958	-1.6315877815475943e-10
R_y003959	-4.809162916907112e-07
R_y003960	4.80916291685507e-07
R_y003961	-4.810794504775395e-07
R_y003962	-4.809162916889764e-07
R_y003987	5.204170427930421e-18
R_y003996	3.469446951953614e-18
R_y004005	5.204170427930421e-18
R_y004038	0.0
R_y004039	-0.0107630844503291
R_y004040	-1.734723475976807e-18
R_y004042	0.0
R_y004043	0.0
R_y004044	0.0
R_y004045	5.113542027657795e-07
R_y102462	0.0
R_y102512	2.1892248030963386e-06
R_y102542	4.810794504750089e-07
R_y102584	1.5021023392630274e-18
R_y102620	1.452830911130576e-17
R_y102812	2.550757069026135e-17
R_y102884	0.0015285256360103
R_y102948	8.260050968714877e-07
R_y103022	-1.4323737034098878e-10
R_y103030	8.057556192111765e-07
R_y103034	-8.344240003388433e-08
R_y103042	-8.344240003315011e-08
R_y103046	0.0
R_y103054	0.0
R_y103058	0.0
R_y103066	0.0
R_y103070	8.344240003160413e-08
R_y103078	8.344240003209419e-08
R_y103082	0.0
R_y103090	2.077860266591192e-17
R_y103098	4.81242609248648e-07
R_y103112	1.937383663311869e-07
R_y103120	1.965201050445025e-07
R_y103128	4.091231288976823e-07
R_y103136	3.79729424504081e-07
R_y103144	2.572244643873129e-07
R_y103152	2.5947818322381545e-07
R_y103160	6.627677336451365e-07
R_y103168	5.913629147890723e-07
R_y103176	1.9373836632815246e-07
R_y103184	1.96520105043745e-07
R_y103192	3.042222068510436e-07
R_y103200	3.0899808649596497e-07
R_y103208	3.416083197325753e-07
R_y103216	1.996233247413503e-07
R_y103224	6.403877976095096e-08
R_y103232	6.421122626055107e-08
R_y103240	0.0
R_y103244	0.0
R_y103248	0.0
R_y103296	2.5559981337848888e-06
R_y103304	0.0
R_y103308	2.555998133782939e-06
R_y103312	0.0015285118657521
R_y103316	-2.010624029903644e-08
R_y103324	-1.3770258225387056e-08
R_y103332	6.421122625971387e-08
R_y103340	6.403877977206873e-08
R_y103554	0.0025108488059674
R_y103562	4.559982882731267e-07
R_y103588	-0.0025103675633581
R_y103616	-1.7761320634038238e-07
R_y103624	-4.9519903273440025e-08
R_y103632	4.86611292836725e-07
R_y103640	1.214306433183765e-17
R_y103654	1.9652010504848938e-07
R_y103672	4.812426092470207e-07
R_y103685	0.0025129211373601
R_y103731	-2.2865601046265227e-08
R_y103739	-0.0015285275933356
R_y103747	2.0106240299425093e-08
R_y103751	0.0015285256360103
R_y103755	1.982337387974528e-06
R_y103759	4.809162916872417e-07
R_y103765	1.519466221316934e-07
R_y103773	1.5194662211781562e-07
R_y103781	-1.7347234759768068e-17
R_y103789	0.0
R_y103797	-6.938893903907228e-18
R_y103805	-3.7972942450517633e-07
R_y103813	6.758390156715034e-08
R_y103821	6.758390154806837e-08
R_y103829	-2.949029909160572e-17
R_y103837	1.1791110247766357e-06
R_y103845	6.839693346069597e-08
R_y103853	6.839693345028763e-08
R_y103861	4.0912312890273306e-07
R_y103869	3.253386577656975e-07
R_y103877	3.077539567925697e-07
R_y103885	0.0
R_y103893	1.0408340855860844e-17
R_y103903	3.911963568220545e-07
R_y103911	3.211594139015256e-07
R_y103919	3.416083197409908e-07
R_y103929	4.866112928610111e-07
R_y103941	3.797294244999722e-07
R_y103949	1.9373836633064526e-07
R_y200001	4.0431087731873437e-07
R_y200002	-5.904535355392765e-08
R_y200003	1.1394811062588098e-06
R_y200004	0.0
R_y200005	0.0
R_y200006	0.0
